GEOID,NAME,tot_popE,popm_18t24E,popf_18t24E,pop_3t4E,med_incE,giniE,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_bpE,bp_u18E,pop_o25E,pop_u18E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,year,pop_18t24E,wh_per,bl_per,as_per,his_per,emp_r,hs_18t24_per,es_3t4_per,emp_pubtr_per,bp_per,cbp_per,rohh_per,type
4832984,"Heath city, Texas",8709,471,316,125,155781,0.4494,220,613,2597,682,7194,97,482,171,2959,157,112,46,3941,0,284,135,5777,2145,44.6,72,78.7,81.2,2019,787,0.826042025490871,0.0111379033184062,0.0553450453553795,0.0783097944654955,0.69125,0.398983481575604,0.368,0,0.0326099437363647,0.0629370629370629,0.0577897938492734,Place
4862828,"Rockwall city, Texas",37842,1259,1338,1223,79885,0.3886,1631,3592,8077,6128,27729,1941,768,3051,12856,364,398,122,17853,52,2368,804,23917,11225,81.9,81.7,64.9,21.1,2012,2597,0.732757253844934,0.0512922149992072,0.020294910416997,0.161936472702288,0.624,0.280323450134771,0.0997547015535568,0.00291267574077186,0.0625759737857407,0.0716258351893096,0.237321095208463,Place
4862828,"Rockwall city, Texas",38958,1339,1299,1064,85710,0.3771,1864,3462,8463,6202,28703,2090,794,3052,13265,417,388,153,18143,95,1973,634,24982,11212,82.7,80.5,62,21.4,2013,2638,0.736767801221829,0.0536475178397248,0.0203809230453309,0.159197084039222,0.6165,0.31614859742229,0.143796992481203,0.00523617924268313,0.0506442835874532,0.0565465572600785,0.230079155672823,Place
4862828,"Rockwall city, Texas",39948,1343,1443,993,86627,0.3784,1734,3830,8710,6774,28761,2241,770,3563,13722,424,410,112,18909,113,2492,866,25797,11319,81.4,80.1,62.7,27.2,2014,2786,0.719960949234004,0.0560979273054972,0.0192750575748473,0.169570441574046,0.6285,0.30437903804738,0.112789526686808,0.00597599026918399,0.0623810954240513,0.0765085254881173,0.259656026818248,Place
4862828,"Rockwall city, Texas",40830,1367,1436,937,88810,0.3916,1857,3630,9040,6858,29379,2370,971,3845,14232,434,386,108,19288,130,2573,875,26528,11437,76.4,84.3,79.6,79.5,2015,2803,0.719544452608376,0.0580455547391624,0.0237815331863826,0.167964731814842,0.7995,0.309668212629326,0.115261472785486,0.00673994193280796,0.0630173891746265,0.0765060767683833,0.270165823496346,Place
4862828,"Rockwall city, Texas",41672,1508,1541,964,89173,0.406,2143,3724,9358,7148,30229,2117,1207,3911,14802,387,334,67,20014,160,2850,907,27366,11210,78.2,84.9,78.7,80.5,2016,3049,0.725403148397005,0.0508014974083317,0.028964292570551,0.171530044154348,0.80575,0.253853722531978,0.0695020746887967,0.00799440391725792,0.0683912459205222,0.0809099018733274,0.264221051209296,Place
4862828,"Rockwall city, Texas",42316,1948,1591,889,92665,0.3961,2130,3380,9796,6997,30787,2477,1249,3959,15052,519,383,94,20544,218,2716,915,27845,10932,83.8,86.2,79.9,81.4,2017,3539,0.727549862936005,0.058535778428963,0.0295160223083467,0.165351167407127,0.82825,0.293303192992371,0.105736782902137,0.0106113707165109,0.0641837602797996,0.0836992316136114,0.263021525378687,Place
4862828,"Rockwall city, Texas",43157,2039,1545,929,92269,0.3974,1802,3525,10242,7808,30571,2675,1226,3960,15218,540,377,116,20921,243,2540,924,28220,11353,75.8,78.8,81.7,83.6,2018,3584,0.708367124684292,0.0619829923303288,0.0284079060175638,0.180920823968302,0.79975,0.301339285714286,0.1248654467169,0.0116151235600593,0.0588548786987047,0.0813881793358584,0.260218162702063,Place
4862828,"Rockwall city, Texas",44101,2141,1694,1029,95653,0.3917,1815,3233,10423,7579,31358,2616,1376,3725,15654,565,369,80,22086,229,2005,705,29033,11233,76,80.7,83.8,86.1,2019,3835,0.711049636062674,0.059318382803111,0.0312011065508719,0.17185551348042,0.8165,0.294654498044329,0.0777453838678329,0.0103685592683148,0.045463821682048,0.0627615062761506,0.237958349303692,Place
4820540,"DISH town, Texas",252,5,8,3,86250,0.2692,17,37,12,23,222,2,5,16,88,0,0,0,114,0,10,6,131,108,80.8,80,80,0,2012,13,0.880952380952381,0.00793650793650794,0.0198412698412698,0.0912698412698413,0.602,0,0,0,0.0396825396825397,0.0555555555555556,0.181818181818182,Place
4820540,"DISH town, Texas",305,2,2,3,87500,0.276,21,44,21,28,269,3,5,22,106,0,0,0,131,0,6,4,168,133,87,80.8,77.4,8.3,2013,4,0.881967213114754,0.00983606557377049,0.0163934426229508,0.0918032786885246,0.63375,0,0,0,0.019672131147541,0.0300751879699248,0.207547169811321,Place
4820540,"DISH town, Texas",227,2,2,3,65313,0.334,26,58,29,29,189,3,6,20,95,0,0,0,127,0,8,4,179,44,80.8,78,65.8,12.5,2014,4,0.832599118942731,0.013215859030837,0.026431718061674,0.127753303964758,0.59275,0,0,0,0.0352422907488987,0.0909090909090909,0.210526315789474,Place
4820540,"DISH town, Texas",259,7,2,6,61071,0.3432,30,61,33,37,216,0,6,22,96,2,0,0,134,0,9,5,195,55,100,59.1,81.3,72.7,2015,9,0.833976833976834,0,0.0231660231660232,0.142857142857143,0.78275,0.444444444444444,0,0,0.0347490347490348,0.0909090909090909,0.229166666666667,Place
4820540,"DISH town, Texas",338,10,0,14,66667,0.3328,34,70,38,52,279,0,5,21,114,2,0,0,174,0,12,6,243,81,94.4,63,83.1,81.4,2016,10,0.825443786982249,0,0.014792899408284,0.153846153846154,0.80475,0.4,0,0,0.0355029585798817,0.0740740740740741,0.184210526315789,Place
4820540,"DISH town, Texas",418,17,0,19,107500,0.3062,12,76,99,44,371,0,0,20,158,2,0,0,218,0,4,0,313,88,90,93.8,64.1,86.5,2017,17,0.88755980861244,0,0,0.105263157894737,0.836,0.235294117647059,0,0,0.00956937799043062,0,0.126582278481013,Place
4820540,"DISH town, Texas",419,19,0,18,113750,0.3112,15,71,98,45,369,2,0,13,160,2,0,0,228,0,7,0,315,85,80,100,69.4,89.6,2018,19,0.880668257756563,0.00477326968973747,0,0.107398568019093,0.8475,0.210526315789474,0,0,0.0167064439140811,0,0.08125,Place
4820540,"DISH town, Texas",426,19,0,19,119375,0.2888,15,62,99,43,380,1,0,11,158,2,0,0,231,0,4,0,320,87,88.9,100,68,92.4,2019,19,0.892018779342723,0.00234741784037559,0,0.10093896713615,0.87325,0.210526315789474,0,0,0.00938967136150235,0,0.069620253164557,Place
4838488,"Kaufman city, Texas",6768,303,283,397,38432,0.4137,894,880,517,2464,3506,600,32,1156,2269,95,102,68,2559,0,1525,670,3903,2187,71.6,77.8,52.7,39.1,2012,586,0.518026004728132,0.0886524822695036,0.00472813238770686,0.364066193853428,0.603,0.324232081911263,0.171284634760705,0,0.225325059101655,0.306355738454504,0.509475539885412,Place
4838488,"Kaufman city, Texas",6796,288,333,343,40891,0.4031,761,879,515,2451,3592,545,36,1059,2207,113,153,68,2682,0,1353,545,4026,2070,74,70.5,52.4,35.9,2013,621,0.528546203649206,0.0801942319011183,0.00529723366686286,0.36065332548558,0.582,0.363929146537842,0.198250728862974,0,0.199087698646263,0.263285024154589,0.479836882646126,Place
4838488,"Kaufman city, Texas",6837,255,332,268,37500,0.4158,665,1164,463,1941,4019,659,34,1156,2362,89,124,82,2635,0,2051,878,4192,1970,67.2,70.4,57.7,32.2,2014,587,0.58783091999415,0.0963873043732631,0.00497294134854468,0.283896445809566,0.56875,0.303236797274276,0.305970149253731,0,0.299985373701916,0.445685279187817,0.489415749364945,Place
4838488,"Kaufman city, Texas",6947,273,378,269,40595,0.4019,714,1167,469,1983,4290,517,0,1038,2228,66,109,85,2776,0,1786,774,4290,1903,51.9,83.3,74.8,64,2015,651,0.617532747948755,0.0744206132143371,0,0.285446955520369,0.685,0.202764976958525,0.315985130111524,0,0.257089391104074,0.406726221755123,0.46588868940754,Place
4838488,"Kaufman city, Texas",6919,264,396,266,42344,0.4064,749,1223,479,2153,4174,485,0,1028,2150,76,152,69,2860,0,1725,609,4456,1733,53.8,76.6,82.2,57.5,2016,660,0.60326636797225,0.0700968348027172,0,0.311172134701546,0.67525,0.23030303030303,0.259398496240602,0,0.249313484607602,0.351413733410271,0.478139534883721,Place
4838488,"Kaufman city, Texas",6971,311,331,185,37978,0.4347,731,1365,496,2459,3944,447,0,919,2184,148,100,29,3001,0,1745,648,4622,1707,60.3,73.4,78.1,58.9,2017,642,0.565772486013484,0.0641227944340841,0,0.352747095108306,0.67675,0.461059190031153,0.156756756756757,0,0.250322765743796,0.379613356766257,0.420787545787546,Place
4838488,"Kaufman city, Texas",7107,325,230,216,42610,0.4674,846,1376,395,2462,4026,533,0,914,2188,144,65,42,2921,0,1745,714,4544,2008,62.8,67.8,80,58.7,2018,555,0.566483748417054,0.0749964823413536,0,0.34641902349796,0.67325,0.518918918918919,0.194444444444444,0,0.245532573519066,0.355577689243028,0.417733089579525,Place
4838488,"Kaufman city, Texas",7330,340,145,142,46793,0.4612,1056,1279,379,2701,3868,654,0,912,2081,159,37,5,2945,0,1763,849,4635,2210,74.1,52.2,78.3,63.8,2019,485,0.527694406548431,0.0892223738062756,0,0.368485675306958,0.671,0.655670103092784,0.0352112676056338,0,0.240518417462483,0.384162895927602,0.438250840941855,Place
4845324,"Mabank town, Texas",3326,225,196,80,36383,0.4326,308,627,122,268,2877,132,33,687,1196,93,67,21,1224,0,694,225,1956,949,69.7,64.9,39.9,10.1,2012,421,0.865003006614552,0.0396873120865905,0.00992182802164763,0.0805772699939868,0.4615,0.441805225653207,0.2625,0,0.208659049909802,0.23709167544784,0.574414715719064,Place
4845324,"Mabank town, Texas",3719,284,189,131,36618,0.4165,297,683,178,254,3196,168,55,760,1322,94,69,57,1338,0,807,340,2137,1109,70.8,67.7,41.1,6.3,2013,473,0.859370798601775,0.0451734337187416,0.0147889217531595,0.0682979295509546,0.46475,0.397463002114165,0.435114503816794,0,0.216993815541812,0.306582506762849,0.574886535552194,Place
4845324,"Mabank town, Texas",3579,291,170,107,36711,0.4559,252,581,247,300,2989,103,119,704,1258,32,41,48,1332,0,597,292,2042,1076,77.6,69,46.1,6.9,2014,461,0.835149483095837,0.0287789885442861,0.0332495110366024,0.0838222967309304,0.499,0.13882863340564,0.448598130841121,0,0.166806370494552,0.271375464684015,0.559618441971383,Place
4845324,"Mabank town, Texas",3327,241,116,117,33764,0.5143,192,590,261,184,2832,164,100,637,1154,34,21,58,1188,0,797,318,1930,1040,83.2,81.8,79.5,64.7,2015,357,0.8512173128945,0.0492936579501052,0.0300571085061617,0.0553050796513375,0.773,0.19047619047619,0.495726495726496,0,0.239555154794109,0.305769230769231,0.551993067590988,Place
4845324,"Mabank town, Texas",3415,259,85,122,41410,0.509,97,637,322,153,2940,155,127,615,1152,12,0,65,1274,0,762,290,1989,1082,88.1,74.8,86.5,53.4,2016,344,0.86090775988287,0.0453879941434846,0.0371888726207906,0.0448023426061493,0.757,0.0697674418604651,0.532786885245902,0,0.223133235724744,0.268022181146026,0.533854166666667,Place
4845324,"Mabank town, Texas",3159,239,101,80,41122,0.5855,81,643,287,204,2733,92,86,566,1129,0,49,43,1278,0,648,226,1973,846,100,72.4,89.5,48.9,2017,340,0.865147198480532,0.0291231402342513,0.0272238050015828,0.0645773979107313,0.777,0,0.5375,0,0.205128205128205,0.267139479905437,0.50132860938884,Place
4845324,"Mabank town, Texas",3194,168,178,21,41563,0.6109,96,693,205,233,2798,94,50,580,1162,24,108,0,1497,0,612,134,2153,695,100,76.9,82.4,59.9,2018,346,0.876017532874139,0.0294301815904822,0.0156543519098309,0.0729492798998122,0.798,0.138728323699422,0,0,0.191609267376331,0.192805755395683,0.499139414802065,Place
4845324,"Mabank town, Texas",3379,143,202,0,43625,0.5505,224,779,203,266,2938,98,63,556,1223,57,139,0,1613,0,711,179,2432,602,91.7,81.8,72.5,65.5,2019,345,0.869488014205386,0.0290026635099142,0.0186445693992305,0.0787215152411956,0.77875,0.330434782608696,,0,0.210417283219888,0.29734219269103,0.454619787408013,Place
4866908,"Seven Points city, Texas",1558,69,24,66,30114,0.4307,214,312,29,126,1398,0,0,227,623,10,0,0,519,0,534,205,1082,383,59.2,60.3,48.5,24,2012,93,0.897304236200257,0,0,0.0808729139922978,0.48,0.21505376344086,0,0,0.342747111681643,0.535248041775457,0.364365971107544,Place
4866908,"Seven Points city, Texas",1559,65,60,80,27222,0.41,207,281,19,225,1309,0,0,215,600,9,20,14,504,0,599,262,1016,418,59.7,53.8,46.7,16,2013,125,0.839640795381655,0,0,0.144323284156511,0.4405,0.144,0.175,0,0.384220654265555,0.626794258373206,0.358333333333333,Place
4866908,"Seven Points city, Texas",1337,55,62,72,27019,0.4108,215,273,13,208,1095,0,0,165,522,7,28,9,467,0,530,215,906,314,59.8,53.5,51,10.2,2014,117,0.818997756170531,0,0,0.155572176514585,0.43625,0.11965811965812,0.125,0,0.396409872849663,0.684713375796178,0.316091954022989,Place
4866908,"Seven Points city, Texas",1360,75,73,66,35764,0.417,159,306,56,191,1154,0,7,173,509,15,23,10,528,0,422,171,911,301,54.1,67.4,61,77.9,2015,148,0.848529411764706,0,0.00514705882352941,0.140441176470588,0.651,0.202702702702703,0.151515151515152,0,0.310294117647059,0.568106312292359,0.339882121807466,Place
4866908,"Seven Points city, Texas",1391,53,63,82,35577,0.3989,156,311,54,201,1171,0,10,170,498,14,21,10,521,0,409,179,937,338,44.9,72.3,63.4,70.7,2016,116,0.841840402588066,0,0.00718907260963336,0.144500359453631,0.62825,0.241379310344828,0.121951219512195,0,0.294033069734004,0.529585798816568,0.34136546184739,Place
4866908,"Seven Points city, Texas",1272,52,79,48,36298,0.4192,119,260,61,239,1007,0,14,169,481,9,30,13,533,0,245,94,847,294,59.4,80.5,69.7,86.4,2017,131,0.791666666666667,0,0.0110062893081761,0.187893081761006,0.74,0.137404580152672,0.270833333333333,0,0.192610062893082,0.319727891156463,0.351351351351351,Place
4866908,"Seven Points city, Texas",1305,43,67,45,38580,0.4349,132,307,69,203,1090,0,12,145,471,8,14,18,515,0,195,62,907,288,59.8,64.8,70.3,77.3,2018,110,0.835249042145594,0,0.00919540229885057,0.155555555555556,0.6805,0.145454545454545,0.4,0,0.149425287356322,0.215277777777778,0.307855626326964,Place
4866908,"Seven Points city, Texas",1688,63,116,69,38375,0.4198,195,366,100,391,1272,0,19,158,582,28,32,37,660,0,247,90,1106,403,64.4,78.6,63.2,76.4,2019,179,0.753554502369668,0,0.0112559241706161,0.231635071090047,0.7065,0.312849162011173,0.536231884057971,0,0.14632701421801,0.223325062034739,0.271477663230241,Place
4838788,"Kemp city, Texas",1566,107,96,70,37891,0.396,146,270,55,234,1166,81,0,191,523,40,26,3,550,0,201,72,920,443,66.6,54.7,59.2,4.1,2012,203,0.744572158365262,0.0517241379310345,0,0.149425287356322,0.4615,0.394088669950739,0.0428571428571429,0,0.128352490421456,0.162528216704289,0.365200764818356,Place
4838788,"Kemp city, Texas",1616,101,107,74,37153,0.4306,176,261,60,179,1156,139,0,200,512,35,51,4,548,0,319,151,924,484,59.3,70.8,56.9,3.8,2013,208,0.715346534653465,0.0860148514851485,0,0.110767326732673,0.477,0.336538461538462,0.0540540540540541,0,0.19740099009901,0.31198347107438,0.390625,Place
4838788,"Kemp city, Texas",1469,84,112,56,34063,0.4547,139,257,58,126,1078,149,0,188,481,31,57,4,527,0,322,135,863,410,66.1,76.6,47.6,8.3,2014,196,0.733832539142274,0.10142954390742,0,0.0857726344452008,0.4965,0.316326530612245,0.0714285714285714,0,0.219196732471069,0.329268292682927,0.390852390852391,Place
4838788,"Kemp city, Texas",1522,105,126,61,32917,0.4659,126,246,72,105,1194,133,0,205,473,34,68,0,536,0,309,131,860,431,91.2,44.4,70.1,75.5,2015,231,0.78449408672799,0.0873850197109067,0,0.068988173455979,0.703,0.294372294372294,0,0,0.203022339027595,0.303944315545244,0.433403805496829,Place
4838788,"Kemp city, Texas",1449,46,126,47,33088,0.4418,119,249,74,147,1082,123,0,200,458,22,68,0,524,0,303,144,840,437,89,52.6,67.9,86.9,2016,172,0.74672187715666,0.0848861283643892,0,0.101449275362319,0.741,0.255813953488372,0,0,0.209109730848861,0.329519450800915,0.436681222707424,Place
4838788,"Kemp city, Texas",1103,28,107,18,37232,0.4188,74,212,66,101,888,85,5,153,399,8,58,0,435,0,150,40,743,225,91,63.8,82.7,85.2,2017,135,0.805077062556664,0.0770625566636446,0.00453309156844968,0.0915684496826836,0.80675,0.118518518518519,0,0,0.135992747053491,0.177777777777778,0.383458646616541,Place
4838788,"Kemp city, Texas",996,27,72,19,37981,0.4036,47,205,67,87,881,13,5,118,339,6,48,0,367,0,141,36,652,245,84.3,62.3,85.6,70.5,2018,99,0.884538152610442,0.0130522088353414,0.00502008032128514,0.0873493975903615,0.75675,0.121212121212121,0,0,0.141566265060241,0.146938775510204,0.348082595870207,Place
4838788,"Kemp city, Texas",982,28,76,21,39038,0.4096,43,165,58,104,853,13,5,136,336,7,54,0,372,0,158,38,637,241,84.4,75.3,85.4,70.1,2019,104,0.868635437881874,0.0132382892057026,0.00509164969450102,0.105906313645621,0.788,0.134615384615385,0,0,0.160896130346232,0.157676348547718,0.404761904761905,Place
4817504,"Crandall city, Texas",2906,80,143,146,78667,0.3261,164,460,321,221,2553,36,13,135,910,39,29,43,1408,0,156,44,1721,949,79,82.5,67.9,40.5,2012,223,0.878527185134205,0.012388162422574,0.00447350309704061,0.0760495526496903,0.67475,0.349775784753363,0.294520547945206,0,0.0536820371644873,0.0463645943097998,0.148351648351648,Place
4817504,"Crandall city, Texas",2945,108,86,119,69194,0.3107,185,493,292,283,2511,44,14,138,937,47,0,12,1469,0,151,56,1827,910,81.2,77.1,72.7,34.1,2013,194,0.852631578947369,0.0149405772495756,0.00475382003395586,0.0960950764006791,0.66275,0.484536082474227,0.100840336134454,0,0.0512733446519525,0.0615384615384615,0.147278548559232,Place
4817504,"Crandall city, Texas",2979,156,69,105,65217,0.3376,170,552,308,284,2584,55,0,169,986,72,7,11,1496,6,175,66,1891,846,82.3,77.6,64.6,16.2,2014,225,0.867405169519973,0.018462571332662,0,0.0953340046995636,0.60175,0.64,0.104761904761905,0.00401069518716578,0.058744545149379,0.0780141843971631,0.171399594320487,Place
4817504,"Crandall city, Texas",3059,137,94,128,64615,0.339,208,571,304,370,2572,61,0,197,1006,67,8,12,1470,6,182,71,1910,897,67.4,70.9,90.3,71.2,2015,231,0.840797646289637,0.0199411572409284,0,0.120954560313828,0.7495,0.58008658008658,0.09375,0.00408163265306122,0.0594965675057208,0.0791527313266444,0.195825049701789,Place
4817504,"Crandall city, Texas",3126,134,125,149,69464,0.3469,132,636,388,315,2750,16,0,198,1108,59,35,16,1649,8,200,91,2044,823,100,78.4,86.4,80.6,2016,259,0.879718490083173,0.00511836212412028,0,0.100767754318618,0.8635,0.455598455598456,0.10738255033557,0.00485142510612493,0.0639795265515035,0.110571081409478,0.17870036101083,Place
4817504,"Crandall city, Texas",3372,141,134,129,74057,0.3274,158,657,371,323,2985,18,9,260,1196,63,42,4,1774,7,181,74,2182,915,96.5,77.6,86.1,81.1,2017,275,0.885231316725979,0.00533807829181495,0.00266903914590747,0.0957888493475682,0.85325,0.458181818181818,0.0310077519379845,0.00394588500563698,0.0536773428232503,0.0808743169398907,0.217391304347826,Place
4817504,"Crandall city, Texas",3491,144,157,140,81000,0.3296,192,661,414,579,2826,28,8,290,1204,52,46,9,1827,14,198,58,2224,966,89.3,77.6,83.7,78.9,2018,301,0.809510169006015,0.00802062446290461,0.00229160698940132,0.16585505585792,0.82375,0.345514950166113,0.0642857142857143,0.00766283524904215,0.0567172729876826,0.0600414078674948,0.240863787375415,Place
4817504,"Crandall city, Texas",3650,135,177,154,91125,0.3293,194,595,473,581,2960,45,15,272,1207,54,48,8,1917,6,228,89,2252,1086,78.5,77.1,84.6,83.1,2019,312,0.810958904109589,0.0123287671232877,0.00410958904109589,0.159178082191781,0.80825,0.346153846153846,0.051948051948052,0.00312989045383412,0.0624657534246575,0.0819521178637201,0.225352112676056,Place
4863404,"Rosser village, Texas",405,11,21,0,46094,0.3699,47,117,4,12,216,153,4,37,151,5,1,0,201,0,49,5,329,44,63.3,81.4,55.4,26.6,2012,32,0.533333333333333,0.377777777777778,0.00987654320987654,0.0296296296296296,0.56675,0.3125,,0,0.120987654320988,0.113636363636364,0.245033112582781,Place
4863404,"Rosser village, Texas",318,18,21,0,41458,0.4005,49,85,4,13,205,58,6,38,129,11,4,0,130,0,70,6,239,40,55.2,64.6,57.9,25.5,2013,39,0.644654088050315,0.182389937106918,0.0188679245283019,0.0408805031446541,0.508,0.564102564102564,,0,0.220125786163522,0.15,0.294573643410853,Place
4863404,"Rosser village, Texas",317,15,24,1,48750,0.3952,44,93,4,12,197,59,5,29,124,7,4,0,118,0,57,5,231,47,70.9,63.8,48.8,12.8,2014,39,0.621451104100946,0.186119873817035,0.0157728706624606,0.0378548895899054,0.49075,0.358974358974359,0,0,0.17981072555205,0.106382978723404,0.233870967741935,Place
4863404,"Rosser village, Texas",312,14,12,2,41071,0.4094,52,70,8,44,193,39,5,32,122,7,2,0,102,0,94,34,213,67,100,61.1,62.9,66.1,2015,26,0.618589743589744,0.125,0.016025641025641,0.141025641025641,0.72525,0.538461538461538,0,0,0.301282051282051,0.507462686567164,0.262295081967213,Place
