GEOID,NAME,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019
48251130303,"Census Tract 1303.03, Johnson County, Texas",Tract,3619,3705,3898,4197,4103,4160,4086,4314,35227,39333,40641,43451,44000,42450,44348,43833,0.4246,0.4206,0.4233,0.3902,0.4044,0.3977,0.3855,0.3658,1028,1122,1221,1286,1189,1174,1113,955,858,984,1152,925,897,610,414,339,413,478,479,373,327,172,72,47,0.237082066869301,0.265587044534413,0.295536172396101,0.220395520609959,0.218620521569583,0.146634615384615,0.101321585903084,0.0785813630041725,0.401750972762646,0.42602495543672,0.392301392301392,0.2900466562986,0.27502102607233,0.146507666098808,0.0646900269541779,0.0492146596858639
48251130304,"Census Tract 1303.04, Johnson County, Texas",Tract,5383,5779,5369,5769,5839,5893,5463,5581,41189,44219,43939,46706,49801,52153,54683,59444,0.4551,0.4556,0.455,0.4191,0.4125,0.4139,0.3952,0.3913,1251,1486,1435,1568,1612,1631,1415,1356,1198,1144,1182,972,864,824,682,546,460,426,543,429,380,359,283,164,0.222552480029723,0.197958124242949,0.220152728627305,0.168486739469579,0.147970542901182,0.139826913286951,0.124839831594362,0.0978319297616915,0.367705835331735,0.286675639300135,0.378397212543554,0.27359693877551,0.235732009925558,0.220110361741263,0.2,0.12094395280236
48251130405,"Census Tract 1304.05, Johnson County, Texas",Tract,5787,5619,5747,5866,5733,5922,6143,6157,78393,74514,87500,93661,84333,69750,89299,82936,0.3892,0.3967,0.3981,0.3623,0.4097,0.4155,0.4193,0.4039,1277,1139,1152,1262,1288,1299,1421,1469,191,223,248,64,184,264,283,424,72,93,125,29,31,31,25,0,0.0330050112320719,0.0396867770065848,0.043152949364886,0.0109103307193999,0.0320948892377464,0.0445795339412361,0.0460686960768354,0.0688647068377457,0.0563821456538763,0.0816505706760316,0.108506944444444,0.0229793977812995,0.0240683229813665,0.0238645111624326,0.0175932441942294,0
48251130406,"Census Tract 1304.06, Johnson County, Texas",Tract,5919,5961,5974,6063,5693,6103,6106,5937,86003,78321,76176,81510,85625,86167,85216,96250,0.3395,0.3589,0.3529,0.3533,0.3425,0.3574,0.3654,0.3668,1244,1209,1145,1222,1031,1413,1488,1478,185,199,124,273,233,338,376,450,25,34,0,110,119,147,178,229,0.0312552796080419,0.0333836604596544,0.0207566119852695,0.0450272142503711,0.0409274547690146,0.05538259872194,0.061578774975434,0.0757958564931784,0.020096463022508,0.0281224152191894,0,0.0900163666121113,0.115421920465567,0.104033970276008,0.119623655913979,0.154939106901218
48251130407,"Census Tract 1304.07, Johnson County, Texas",Tract,7780,8096,8617,8655,9007,8501,8949,9351,54351,47235,47612,55722,54580,56294,65235,72560,0.3761,0.396,0.3968,0.4068,0.4194,0.3964,0.3557,0.3539,2344,2155,2523,2507,2543,2411,2651,2788,1093,1348,1628,1618,1544,1243,1108,1172,463,567,679,652,620,534,556,615,0.140488431876607,0.166501976284585,0.188928861552745,0.186943963027152,0.171422227156656,0.146218091989178,0.123812716504637,0.125334188856807,0.197525597269625,0.263109048723898,0.269124058660325,0.260071798962904,0.243806527723162,0.221484861053505,0.209732176537156,0.220588235294118
48251130408,"Census Tract 1304.08, Johnson County, Texas",Tract,7449,7504,7507,7448,7784,8172,8604,8720,59141,56094,52131,53309,55182,58095,62550,68875,0.4343,0.4426,0.407,0.4149,0.3898,0.3859,0.3935,0.375,1856,1717,1662,1574,1825,1868,2081,2180,792,698,614,558,536,564,608,660,216,153,122,119,83,137,151,162,0.106322996375352,0.0930170575692964,0.0817903290262422,0.0749194414607949,0.0688591983556012,0.0690161527165932,0.0706648070664807,0.0756880733944954,0.116379310344828,0.0891089108910891,0.0734055354993983,0.0756035578144854,0.0454794520547945,0.0733404710920771,0.0725612686208554,0.0743119266055046
48251130409,"Census Tract 1304.09, Johnson County, Texas",Tract,6281,6008,6300,6521,6248,6499,7061,6681,54306,51207,56169,51406,50783,53333,59858,65395,0.3588,0.381,0.3889,0.3856,0.4103,0.4252,0.4059,0.4272,1310,1292,1339,1429,1272,1371,1747,1639,273,410,398,488,728,1073,1390,1246,84,79,74,66,93,282,614,572,0.0434644164941888,0.0682423435419441,0.0631746031746032,0.0748351479834381,0.11651728553137,0.165102323434375,0.196855969409432,0.186499027091753,0.0641221374045802,0.0611455108359133,0.0552651232262883,0.046186144156753,0.0731132075471698,0.205689277899344,0.351459645105896,0.348993288590604
48251130410,"Census Tract 1304.10, Johnson County, Texas",Tract,7252,7091,7191,7052,7664,7634,7471,7336,50674,54351,57037,55625,54318,55976,52878,56409,0.3553,0.3675,0.3696,0.3704,0.365,0.3685,0.3787,0.3656,2336,2034,1882,1800,2231,2423,2290,2458,1356,1238,893,612,980,715,667,591,644,510,226,73,294,204,161,182,0.186982901268616,0.174587505288394,0.124183006535948,0.0867838910947249,0.127870563674322,0.0936599423631124,0.0892785437023156,0.0805616139585605,0.275684931506849,0.250737463126844,0.120085015940489,0.0405555555555556,0.131779471089198,0.0841931489888568,0.0703056768558952,0.0740439381611066
48251130500,"Census Tract 1305, Johnson County, Texas",Tract,6907,6753,6744,6490,6030,6518,6772,7252,60229,61225,63115,63053,65429,67010,70717,72041,0.3681,0.376,0.3772,0.3906,0.3566,0.3725,0.3921,0.3616,1577,1641,1665,1525,1323,1514,1573,1762,451,497,639,589,556,592,728,583,171,216,243,212,203,201,205,152,0.0652960764441871,0.0735969198874574,0.0947508896797153,0.0907550077041602,0.0922056384742952,0.0908254065664314,0.107501476668636,0.0803916161059018,0.108433734939759,0.131627056672761,0.145945945945946,0.139016393442623,0.153439153439153,0.132760898282695,0.130324221233312,0.0862656072644722
48251130601,"Census Tract 1306.01, Johnson County, Texas",Tract,6589,6758,6749,6945,6902,6944,7048,7391,64817,60471,64012,62090,63250,60152,61321,61186,0.3354,0.3434,0.3199,0.4489,0.4732,0.4698,0.4542,0.4762,1716,1831,2038,1941,1991,1900,1701,1781,576,772,896,943,1317,972,850,622,196,308,433,463,661,444,373,212,0.0874184246471392,0.11423498076354,0.132760408949474,0.135781137508999,0.190814256737178,0.139976958525346,0.120601589103292,0.0841564064402652,0.114219114219114,0.168214090660841,0.212463199214917,0.238536836682123,0.331993972877951,0.233684210526316,0.21928277483833,0.119034250421112
48251130602,"Census Tract 1306.02, Johnson County, Texas",Tract,1822,1705,1899,1929,2133,2197,2207,2339,68864,69917,65417,58679,60938,62039,71607,81083,0.4152,0.3911,0.3821,0.4005,0.3867,0.4128,0.378,0.3414,255,329,411,469,577,634,600,614,211,156,205,280,287,219,204,204,113,82,92,135,137,70,63,71,0.115806805708013,0.0914956011730205,0.107951553449184,0.145152928978745,0.13455227379278,0.0996813837050524,0.0924331671952877,0.0872167592988457,0.443137254901961,0.249240121580547,0.223844282238443,0.287846481876333,0.237435008665511,0.110410094637224,0.105,0.115635179153094
48251130700,"Census Tract 1307, Johnson County, Texas",Tract,4322,4091,4328,4563,4674,4820,4954,4955,50708,44750,48862,48077,45086,50117,52158,51949,0.3353,0.3514,0.3642,0.3633,0.3722,0.3533,0.3326,0.3383,1166,1097,1255,1367,1431,1493,1564,1471,557,670,619,489,605,547,339,429,175,210,195,105,173,167,97,109,0.128875520592318,0.163774138352481,0.143022181146026,0.107166337935569,0.12943945228926,0.113485477178423,0.0684295518772709,0.0865792129162462,0.15008576329331,0.191431175934366,0.155378486055777,0.0768105340160936,0.120894479385045,0.111855324849297,0.0620204603580563,0.0740992522093814
48251130800,"Census Tract 1308, Johnson County, Texas",Tract,4253,4280,4552,4603,4339,4257,4078,4044,33906,31235,30708,28892,23623,24988,27295,30829,0.3709,0.3773,0.4151,0.4252,0.5314,0.5101,0.523,0.5001,1198,1230,1440,1356,1154,1155,1087,1173,811,1128,1501,1516,1502,1482,1351,952,381,510,746,746,623,648,631,471,0.190688925464378,0.263551401869159,0.329745166959578,0.329350423636759,0.346162710301913,0.348132487667371,0.331289847964689,0.235410484668645,0.318030050083472,0.414634146341463,0.518055555555556,0.550147492625369,0.539861351819757,0.561038961038961,0.580496780128795,0.40153452685422
48251130900,"Census Tract 1309, Johnson County, Texas",Tract,3118,3170,3293,2832,2864,2902,2826,3184,37188,39785,52500,41413,41875,38472,38157,36311,0.3707,0.4054,0.4319,0.4604,0.4465,0.415,0.3377,0.3294,883,980,1004,903,819,717,688,780,814,862,969,1021,967,699,547,423,416,446,470,523,501,293,219,170,0.261064785118666,0.27192429022082,0.294260552687519,0.360522598870057,0.337639664804469,0.240868366643694,0.193559801840057,0.13285175879397,0.471121177802945,0.455102040816327,0.468127490039841,0.579180509413068,0.611721611721612,0.408647140864714,0.318313953488372,0.217948717948718
48251131000,"Census Tract 1310, Johnson County, Texas",Tract,4967,4995,4990,4755,4819,4587,4540,4623,66653,69583,67222,71827,80403,83446,87083,90029,0.401,0.3572,0.3724,0.4102,0.4073,0.4164,0.4097,0.3804,1061,1196,1181,1098,1138,1075,979,962,238,515,461,658,664,603,253,118,31,181,186,300,267,230,58,10,0.0479162472317294,0.103103103103103,0.0923847695390782,0.138380651945321,0.137787922805561,0.131458469587966,0.055726872246696,0.0255245511572572,0.0292177191328935,0.15133779264214,0.157493649449619,0.273224043715847,0.234622144112478,0.213953488372093,0.059244126659857,0.0103950103950104
48251131100,"Census Tract 1311, Johnson County, Texas",Tract,5088,5399,5150,5520,5364,5546,5665,5532,40887,46217,41116,38429,51734,50236,50451,48477,0.4144,0.3954,0.441,0.4319,0.4251,0.4109,0.4243,0.4517,1477,1574,1252,1443,1342,1480,1521,1288,617,573,404,513,432,358,884,831,217,200,109,169,118,49,441,444,0.12126572327044,0.106130764956473,0.0784466019417476,0.0929347826086957,0.0805369127516778,0.0645510277677605,0.156045895851721,0.150216919739696,0.146919431279621,0.127064803049555,0.0870607028753994,0.117117117117117,0.0879284649776453,0.0331081081081081,0.289940828402367,0.34472049689441
48257050201,"Census Tract 502.01, Kaufman County, Texas",Tract,5939,6201,6308,6211,7139,7881,8540,9689,88295,86191,80721,77188,75951,78542,84617,85195,0.329,0.3269,0.3452,0.3231,0.3595,0.3439,0.3457,0.3511,1819,1924,1884,1863,2282,2621,2736,3166,264,296,672,689,419,381,535,512,120,162,413,424,202,164,200,93,0.0444519279339956,0.0477342364134817,0.106531388712746,0.110932217034294,0.0586916935144978,0.048344118766654,0.0626463700234192,0.0528434306946021,0.0659703133589885,0.0841995841995842,0.219214437367304,0.227589908749329,0.0885188431200701,0.0625715375810759,0.0730994152046784,0.0293746051800379
48257050203,"Census Tract 502.03, Kaufman County, Texas",Tract,7422,7740,8716,8956,9511,10054,10580,11269,97870,90598,89567,76848,74347,81852,78558,86830,0.3035,0.309,0.3125,0.3392,0.3584,0.3525,0.3708,0.3695,2288,2394,2871,3100,3423,3709,3555,3755,225,186,247,278,319,367,681,684,76,52,54,26,50,57,227,224,0.0303152789005659,0.024031007751938,0.0283386874713171,0.0310406431442608,0.0335401114499001,0.0365028844241098,0.064366729678639,0.0606974886857751,0.0332167832167832,0.0217209690893901,0.0188087774294671,0.00838709677419355,0.0146070698217937,0.0153680237260717,0.0638537271448664,0.0596537949400799
48257050204,"Census Tract 502.04, Kaufman County, Texas",Tract,5427,5347,5566,5566,5530,5874,5987,6264,77131,81111,79967,83832,81287,81250,74432,73679,0.2693,0.2945,0.2898,0.3053,0.333,0.3436,0.3729,0.3482,2107,1968,1986,1902,1911,2166,2190,2175,366,432,437,417,440,454,604,627,116,123,147,103,185,255,275,273,0.0674405749032615,0.0807929680194502,0.0785123966942149,0.0749191519942508,0.0795660036166365,0.0772897514470548,0.100885251377986,0.100095785440613,0.0550545799715235,0.0625,0.0740181268882175,0.0541535226077813,0.0968079539508111,0.117728531855956,0.125570776255708,0.12551724137931
48257050205,"Census Tract 502.05, Kaufman County, Texas",Tract,5474,6032,6285,6703,7499,7750,8873,10275,90561,87426,89216,74576,92303,97917,103780,105261,0.377,0.3584,0.3507,0.3727,0.3481,0.3318,0.3037,0.3174,1734,2068,2093,2173,2314,2248,2630,2976,331,320,340,392,628,490,587,642,69,150,176,213,358,265,282,310,0.0604676653270004,0.0530503978779841,0.0540970564836913,0.0584812770401313,0.0837444992665689,0.0632258064516129,0.066155753409219,0.0624817518248175,0.0397923875432526,0.0725338491295938,0.084089823220258,0.0980211688909342,0.154710458081245,0.11788256227758,0.10722433460076,0.104166666666667
48257050206,"Census Tract 502.06, Kaufman County, Texas",Tract,9267,10078,10446,11233,12068,13102,13383,14140,86604,82827,76037,87188,97500,101423,110202,113394,0.3191,0.3305,0.3345,0.3332,0.34,0.3488,0.3275,0.3001,2869,3001,3294,3537,3802,4129,4157,4205,497,473,670,633,771,691,780,309,187,146,244,227,334,233,261,15,0.0536311643466062,0.0469339154594166,0.0641393834960751,0.0563518205287991,0.0638879681803116,0.0527400396885972,0.0582828962116118,0.0218528995756719,0.0651795050540258,0.04865044985005,0.0740740740740741,0.0641786824992932,0.0878485007890584,0.0564301283603778,0.0627856627375511,0.00356718192627824
48257050300,"Census Tract 503, Kaufman County, Texas",Tract,3656,3680,3769,3796,3979,4273,4104,4666,39541,39991,39989,42704,42218,45352,46953,53276,0.3672,0.3909,0.4059,0.401,0.4043,0.3796,0.3737,0.3974,1139,1100,1180,1166,1121,1254,1123,1238,593,675,933,805,1102,1078,869,769,285,316,455,393,538,552,361,263,0.162199124726477,0.183423913043478,0.247545768108252,0.212065331928346,0.276954008544861,0.252281769248771,0.211744639376218,0.164809258465495,0.250219490781387,0.287272727272727,0.385593220338983,0.33704974271012,0.47992863514719,0.440191387559809,0.321460373998219,0.212439418416801
48257050400,"Census Tract 504, Kaufman County, Texas",Tract,7631,7600,7629,7574,7542,7482,7544,7548,52344,54407,56568,48295,58204,58623,59468,62620,0.4953,0.4988,0.4903,0.5474,0.4924,0.405,0.3725,0.3686,2271,2069,2290,2079,1976,1767,1895,2024,1796,1651,1733,1815,2080,1709,1922,1621,951,796,821,615,733,450,637,656,0.235355785611322,0.217236842105263,0.227159522873247,0.239635595458146,0.275788915407054,0.228414862336274,0.254772004241782,0.214758876523582,0.418758256274769,0.38472692121798,0.358515283842795,0.295815295815296,0.370951417004049,0.254668930390492,0.336147757255937,0.324110671936759
48257050500,"Census Tract 505, Kaufman County, Texas",Tract,4921,4975,5132,5536,5311,5468,5823,5433,25861,27146,28635,29898,29605,31238,33531,34265,0.4008,0.376,0.3815,0.3717,0.3744,0.3646,0.5059,0.5057,1208,1244,1204,1262,1188,1467,1439,1257,1096,944,911,935,881,940,991,955,309,254,244,242,274,321,276,260,0.222718959561065,0.189748743718593,0.177513639906469,0.16889450867052,0.165882131425344,0.171909290416971,0.170187188734329,0.175777655070863,0.255794701986755,0.204180064308682,0.20265780730897,0.19175911251981,0.230639730639731,0.21881390593047,0.191799861014593,0.20684168655529
48257050600,"Census Tract 506, Kaufman County, Texas",Tract,6652,7078,6869,7489,7342,7187,7261,7595,54682,51131,46295,48594,48041,52363,50131,59647,0.4066,0.4062,0.3943,0.4156,0.4007,0.366,0.3746,0.3639,1031,1384,1544,1544,1683,1686,1490,1539,882,1262,1022,1041,984,728,1001,877,156,301,191,223,196,180,244,251,0.132591701743836,0.178298954506923,0.148784393652642,0.139003872346108,0.134023426859166,0.101294003061082,0.137859798925768,0.115470704410797,0.151309408341416,0.217485549132948,0.123704663212435,0.144430051813472,0.116458704693999,0.106761565836299,0.163758389261745,0.163092917478882
48257050701,"Census Tract 507.01, Kaufman County, Texas",Tract,4788,4577,4846,4873,4618,4990,4815,4684,67730,67687,71623,67788,70160,75400,72857,73036,0.396,0.4187,0.4124,0.4393,0.4211,0.4454,0.4403,0.4431,1194,1202,1215,1241,1139,1313,1140,1195,645,623,640,639,730,769,557,596,228,241,243,236,292,367,209,219,0.134711779448622,0.136115359405724,0.132067684688403,0.131130720295506,0.158077089649199,0.154108216432866,0.115680166147456,0.127241673783091,0.190954773869347,0.200499168053245,0.2,0.19016921837228,0.256365232660228,0.27951256664128,0.183333333333333,0.18326359832636
48257050703,"Census Tract 507.03, Kaufman County, Texas",Tract,3248,2886,2826,2544,2625,2355,2525,2453,56950,57500,55640,55123,54167,57292,59444,60648,0.3609,0.3501,0.3615,0.362,0.38,0.3733,0.3542,0.3678,746,568,597,506,549,542,592,526,487,445,404,305,289,297,280,345,181,158,140,73,83,63,50,113,0.14993842364532,0.154192654192654,0.142958244869073,0.119889937106918,0.110095238095238,0.126114649681529,0.110891089108911,0.140644109253975,0.242627345844504,0.278169014084507,0.234505862646566,0.144268774703557,0.151183970856102,0.116236162361624,0.0844594594594595,0.214828897338403
48257050704,"Census Tract 507.04, Kaufman County, Texas",Tract,5831,5835,5763,5740,5748,5596,5700,5676,61977,58904,63750,55000,46915,49512,49542,48026,0.3467,0.3673,0.387,0.4061,0.4194,0.4404,0.4485,0.4397,1722,1711,1525,1541,1510,1365,1452,1528,1073,1370,1360,1575,1344,1052,981,774,480,691,724,776,628,437,408,262,0.184016463728348,0.234790059982862,0.235988200589971,0.274390243902439,0.233820459290188,0.187991422444603,0.172105263157895,0.136363636363636,0.278745644599303,0.40385739333723,0.474754098360656,0.503569110966905,0.415894039735099,0.32014652014652,0.28099173553719,0.171465968586387
48257050800,"Census Tract 508, Kaufman County, Texas",Tract,9387,9354,9511,9492,9439,9678,10187,10456,68393,71832,68566,66604,69353,73117,70296,77958,0.3815,0.374,0.3578,0.3644,0.3581,0.3707,0.4102,0.4093,2314,2309,2373,2414,2311,2430,2731,2676,551,625,884,1033,1012,1100,1366,1174,98,119,303,409,470,532,672,492,0.058698199637797,0.0668163352576438,0.0929450110398486,0.108828487147071,0.107214747324928,0.113659847075842,0.134092470796113,0.112280030604438,0.0423509075194469,0.0515374621048073,0.127686472819216,0.169428334714167,0.203375162267417,0.218930041152263,0.246063712925668,0.183856502242152
48257051000,"Census Tract 510, Kaufman County, Texas",Tract,1713,1681,1574,1748,1787,1758,1787,1688,33381,38571,32930,41429,55500,34828,36016,38750,0.3956,0.373,0.4021,0.3434,0.3447,0.3723,0.4981,0.4776,685,538,484,518,492,535,583,527,777,533,679,548,506,558,638,567,415,231,288,252,224,258,325,293,0.453590192644483,0.317073170731707,0.43138500635324,0.31350114416476,0.283156127588137,0.31740614334471,0.357022943480694,0.335900473933649,0.605839416058394,0.429368029739777,0.59504132231405,0.486486486486487,0.455284552845528,0.482242990654206,0.55746140651801,0.555977229601518
48257051100,"Census Tract 511, Kaufman County, Texas",Tract,4551,4766,4396,4507,4861,4716,5010,5306,42128,47344,43030,47595,47137,42262,46394,50038,0.4086,0.4004,0.4215,0.4033,0.4138,0.4602,0.4614,0.4556,1470,1510,1216,1187,1273,1118,1440,1656,635,723,901,826,1153,1187,1073,1191,215,279,317,280,384,425,403,576,0.139529773676115,0.151699538396979,0.204959053685168,0.183270468160639,0.237193993005554,0.251696352841391,0.214171656686627,0.224462872220128,0.146258503401361,0.18476821192053,0.260690789473684,0.235888795282224,0.301649646504321,0.380143112701252,0.279861111111111,0.347826086956522
48257051201,"Census Tract 512.01, Kaufman County, Texas",Tract,3037,3071,3103,3207,2893,2910,2915,2949,63807,57424,53333,48594,54107,52355,69402,64653,0.4234,0.495,0.4418,0.4268,0.3816,0.4046,0.3944,0.4103,871,809,663,741,521,526,568,621,698,967,795,832,277,338,287,153,389,509,318,337,100,108,92,28,0.229832071122819,0.314881146206447,0.256203673864003,0.259432491425008,0.0957483581057726,0.116151202749141,0.0984562607204117,0.051881993896236,0.446613088404133,0.629171817058096,0.479638009049774,0.454790823211876,0.191938579654511,0.20532319391635,0.161971830985916,0.0450885668276973
48257051202,"Census Tract 512.02, Kaufman County, Texas",Tract,4931,5059,5059,5174,5148,5182,5069,5159,57841,56111,59946,65431,64693,63500,67193,68873,0.3907,0.4053,0.3986,0.4187,0.4237,0.4265,0.4179,0.4294,1234,1337,1169,1157,1216,1212,1200,1275,661,715,602,622,522,537,550,521,301,336,163,133,137,136,134,133,0.134049888460758,0.141332279106543,0.118995848982012,0.120216466950135,0.101398601398601,0.103627942879197,0.108502663247189,0.100988563675131,0.243922204213938,0.25130890052356,0.139435414884517,0.11495246326707,0.112664473684211,0.112211221122112,0.111666666666667,0.104313725490196
48257051300,"Census Tract 513, Kaufman County, Texas",Tract,9510,9260,9321,8940,8790,8596,8807,8554,47574,45669,45389,40726,41682,44360,44420,45867,0.4136,0.4084,0.4238,0.4577,0.4626,0.4894,0.5082,0.5097,2352,2212,2000,1873,1939,1794,2046,1996,1403,1517,1398,1631,1703,1397,1570,1547,505,528,422,398,496,361,446,407,0.147528916929548,0.163822894168467,0.149983907306083,0.182438478747204,0.193742889647327,0.162517449976733,0.178267287385035,0.180851063829787,0.214710884353741,0.23869801084991,0.211,0.212493326214629,0.255801959773079,0.201226309921962,0.217986314760508,0.203907815631263
48397040101,"Census Tract 401.01, Rockwall County, Texas",Tract,6508,6594,6485,6498,6575,6730,6752,6774,105310,105028,108341,107681,110714,107148,106275,112813,0.3997,0.3848,0.3711,0.3771,0.3684,0.3469,0.3606,0.3612,2148,2227,2095,1987,1947,1828,1835,1815,415,365,205,86,75,68,87,74,132,138,55,33,9,0,0,0,0.0637676705593116,0.0553533515316955,0.0316114109483423,0.0132348414896891,0.0114068441064639,0.0101040118870728,0.0128850710900474,0.0109241216415707,0.0614525139664804,0.061966771441401,0.0262529832935561,0.0166079516859587,0.00462249614791988,0,0,0
48397040102,"Census Tract 401.02, Rockwall County, Texas",Tract,6874,7347,7082,7212,7522,7792,7819,7753,96466,97705,101837,97424,99063,111484,106094,105000,0.3052,0.3026,0.3181,0.3723,0.3928,0.4047,0.3792,0.3457,2114,2109,1706,2065,2276,2257,2271,2087,154,81,249,345,559,487,664,629,0,0,0,47,213,152,229,252,0.0224032586558045,0.0110249081257656,0.035159559446484,0.0478369384359401,0.0743153416644509,0.0625,0.0849213454405934,0.0811298852057268,0,0,0,0.0227602905569007,0.093585237258348,0.0673460345591493,0.100836635843241,0.120747484427408
48397040200,"Census Tract 402, Rockwall County, Texas",Tract,4206,4519,4886,5192,6021,6450,6511,7114,90833,93333,98951,103510,104390,109709,110306,120000,0.3328,0.3024,0.301,0.3207,0.3365,0.3285,0.3466,0.3362,1061,1127,1159,1256,1632,1687,1710,1895,80,127,148,201,229,218,133,93,0,0,8,24,51,51,38,32,0.019020446980504,0.0281035627351184,0.030290626279165,0.038713405238829,0.0380335492443116,0.0337984496124031,0.020426969743511,0.0130728141692437,0,0,0.00690250215703192,0.0191082802547771,0.03125,0.030231179608773,0.0222222222222222,0.0168865435356201
48397040301,"Census Tract 403.01, Rockwall County, Texas",Tract,5335,5265,5360,5573,5587,6000,6215,6103,73926,81406,74643,72443,75750,80739,83323,94914,0.3576,0.3374,0.3897,0.3779,0.4019,0.4116,0.4043,0.367,1403,1338,1333,1296,1257,1358,1467,1504,302,225,389,427,451,493,621,533,119,69,130,141,136,154,237,249,0.0566073102155576,0.0427350427350427,0.0725746268656717,0.0766194150367845,0.0807231072131734,0.0821666666666667,0.0999195494770716,0.0873340979845977,0.0848182466143977,0.0515695067264574,0.0975243810952738,0.108796296296296,0.108194112967383,0.11340206185567,0.161554192229039,0.165558510638298
48397040302,"Census Tract 403.02, Rockwall County, Texas",Tract,7266,7389,7487,7413,8146,8197,8257,8485,59797,61377,54755,54221,53550,55024,55676,63633,0.422,0.4428,0.4343,0.4218,0.4212,0.4171,0.4312,0.4427,1389,1469,1556,1401,1443,1459,1377,1525,333,196,466,649,692,737,780,815,113,19,114,236,268,237,274,356,0.0458298926507019,0.0265259169035052,0.0622412181113931,0.0875489005800621,0.0849496685489811,0.0899109430279371,0.0944653021678576,0.0960518562168533,0.0813534917206624,0.0129339686861811,0.0732647814910026,0.168451106352605,0.185724185724186,0.162440027416038,0.198983297022513,0.23344262295082
48397040401,"Census Tract 404.01, Rockwall County, Texas",Tract,8917,9274,9650,10163,10817,11280,12267,13715,78500,78766,80950,81406,85486,87733,90971,97368,0.3447,0.3658,0.3706,0.3934,0.3697,0.377,0.347,0.3199,2732,3281,3454,3604,3726,3851,3829,4392,972,1383,1223,1246,948,961,547,491,223,528,408,445,395,450,153,148,0.109005270830997,0.149126590467975,0.126735751295337,0.122601594017515,0.0876398261995008,0.0851950354609929,0.0445911795875112,0.0358002187386074,0.0816251830161054,0.160926546784517,0.118123914302258,0.123473917869034,0.10601180891036,0.116852765515451,0.0399582136328023,0.0336976320582878
48397040402,"Census Tract 404.02, Rockwall County, Texas",Tract,9356,9636,10776,11674,11382,11889,12799,13096,76569,77922,78517,76121,78588,83347,87440,92188,0.3541,0.3521,0.3452,0.3528,0.353,0.3539,0.3631,0.3518,3167,3247,3654,3731,3607,4136,3956,3931,670,615,444,465,370,218,444,406,309,321,257,236,145,112,90,70,0.0716117999144934,0.0638231631382316,0.0412026726057906,0.0398321055336646,0.0325074679318222,0.0183362772310539,0.0346902101726697,0.0310018326206475,0.0975686769813704,0.0988604866030182,0.0703338806787083,0.0632538193513803,0.0401996118658165,0.0270793036750484,0.0227502527805865,0.0178071737471381
48397040503,"Census Tract 405.03, Rockwall County, Texas",Tract,7216,6943,6653,6812,6982,6620,6724,6686,55919,68056,65540,60960,59870,67872,66362,70625,0.3993,0.3481,0.3507,0.37,0.4136,0.3914,0.3971,0.4129,2549,2247,2114,2013,2014,1882,2084,1943,928,695,931,1054,1126,1138,956,600,297,186,451,435,426,511,530,255,0.12860310421286,0.100100820970762,0.139936870584699,0.154726952436876,0.161271841879118,0.17190332326284,0.142177275431291,0.0897397547113371,0.116516280894468,0.0827770360480641,0.213339640491958,0.216095380029806,0.211519364448858,0.271519659936238,0.254318618042227,0.131240349974267
48397040504,"Census Tract 405.04, Rockwall County, Texas",Tract,6006,6184,6803,6681,6542,6650,6969,7059,111786,112745,104257,102895,102125,109519,119079,122202,0.3751,0.3672,0.3851,0.4134,0.4193,0.4286,0.4153,0.4111,1099,1012,1167,1181,1084,1180,1306,1272,182,136,151,99,158,165,201,164,47,47,44,0,0,0,0,0,0.0303030303030303,0.0219922380336352,0.0221960899603116,0.0148181409968568,0.0241516355854479,0.024812030075188,0.0288420146362462,0.0232327525145205,0.0427661510464058,0.0464426877470356,0.0377035132819195,0,0,0,0,0
