GEOID,NAME,tot_popE,med_incE,giniE,pop_u18E,pop_bpE,bp_u18E,year,bp_per,cbp_per,type
48113013626,"Census Tract 136.26, Dallas County, Texas",2875,58787,0.4101,480,522,172,2016,0.181565217391304,0.358333333333333,Tract
48113013711,"Census Tract 137.11, Dallas County, Texas",3587,39016,0.3978,1267,891,442,2016,0.248396989127405,0.348855564325178,Tract
48113013712,"Census Tract 137.12, Dallas County, Texas",2634,58214,0.3359,776,405,271,2016,0.15375854214123,0.349226804123711,Tract
48113013713,"Census Tract 137.13, Dallas County, Texas",1401,30799,0.25,438,457,226,2016,0.326195574589579,0.515981735159817,Tract
48113013714,"Census Tract 137.14, Dallas County, Texas",6963,49504,0.3387,2467,1470,777,2016,0.21111589831969,0.314957438184029,Tract
48113013715,"Census Tract 137.15, Dallas County, Texas",2599,67188,0.3012,723,66,27,2016,0.0253943824547903,0.037344398340249,Tract
48113013716,"Census Tract 137.16, Dallas County, Texas",5182,59226,0.3604,1205,492,279,2016,0.0949440370513315,0.231535269709544,Tract
48113013717,"Census Tract 137.17, Dallas County, Texas",2986,35117,0.4065,1076,846,431,2016,0.283322170127261,0.400557620817844,Tract
48113013718,"Census Tract 137.18, Dallas County, Texas",5160,49099,0.3816,1688,964,401,2016,0.186821705426357,0.237559241706161,Tract
48113013719,"Census Tract 137.19, Dallas County, Texas",4240,69798,0.4102,1003,622,232,2016,0.146698113207547,0.231306081754736,Tract
48113013720,"Census Tract 137.20, Dallas County, Texas",5983,53750,0.3888,1707,850,327,2016,0.142069196055491,0.191564147627417,Tract
48113013721,"Census Tract 137.21, Dallas County, Texas",6088,115798,0.3808,1054,118,24,2016,0.0193823915900131,0.0227703984819734,Tract
48113013722,"Census Tract 137.22, Dallas County, Texas",4062,60115,0.3781,584,530,110,2016,0.130477597242738,0.188356164383562,Tract
48113013725,"Census Tract 137.25, Dallas County, Texas",4405,45085,0.4371,1275,1046,488,2016,0.237457434733258,0.382745098039216,Tract
48113013726,"Census Tract 137.26, Dallas County, Texas",2939,77625,0.3979,463,107,0,2016,0.036406941136441,0,Tract
48113013727,"Census Tract 137.27, Dallas County, Texas",3286,68793,0.3994,485,193,22,2016,0.0587340231284236,0.045360824742268,Tract
48113013803,"Census Tract 138.03, Dallas County, Texas",5960,88235,0.4343,1099,298,72,2016,0.05,0.0655141037306643,Tract
48113013804,"Census Tract 138.04, Dallas County, Texas",3428,55024,0.4225,737,266,105,2016,0.0775962660443407,0.14246947082768,Tract
48113013805,"Census Tract 138.05, Dallas County, Texas",3513,49688,0.4081,395,495,96,2016,0.140905209222886,0.243037974683544,Tract
48113013806,"Census Tract 138.06, Dallas County, Texas",3338,67857,0.2973,474,160,31,2016,0.0479328939484721,0.0654008438818566,Tract
48113013901,"Census Tract 139.01, Dallas County, Texas",3472,50417,0.361,915,609,254,2016,0.175403225806452,0.277595628415301,Tract
48113013902,"Census Tract 139.02, Dallas County, Texas",4628,58168,0.4554,1133,618,244,2016,0.133535004321521,0.215357458075905,Tract
48113014001,"Census Tract 140.01, Dallas County, Texas",4033,67109,0.424,829,405,168,2016,0.100421522439871,0.202653799758745,Tract
48113014002,"Census Tract 140.02, Dallas County, Texas",84,36406,0.4386,9,18,9,2016,0.214285714285714,1,Tract
48113014103,"Census Tract 141.03, Dallas County, Texas",3451,32568,0.3407,1065,646,261,2016,0.187192118226601,0.245070422535211,Tract
48113014113,"Census Tract 141.13, Dallas County, Texas",4579,42195,0.3736,1182,668,234,2016,0.145883380650797,0.197969543147208,Tract
48113014114,"Census Tract 141.14, Dallas County, Texas",3317,33681,0.3713,713,635,136,2016,0.191438046427495,0.190743338008415,Tract
48113014115,"Census Tract 141.15, Dallas County, Texas",7885,57130,0.3416,2304,762,366,2016,0.0966391883322765,0.158854166666667,Tract
48113014116,"Census Tract 141.16, Dallas County, Texas",5130,42730,0.3979,1230,339,91,2016,0.0660818713450292,0.0739837398373984,Tract
48113014119,"Census Tract 141.19, Dallas County, Texas",4174,105846,0.3874,957,274,95,2016,0.0656444657402971,0.0992685475444096,Tract
48113014120,"Census Tract 141.20, Dallas County, Texas",5010,112667,0.3571,1257,171,60,2016,0.0341317365269461,0.0477326968973747,Tract
48113014121,"Census Tract 141.21, Dallas County, Texas",4929,74471,0.4184,760,478,125,2016,0.0969770744572936,0.164473684210526,Tract
48113014123,"Census Tract 141.23, Dallas County, Texas",5975,152083,0.404,1790,76,19,2016,0.0127196652719665,0.0106145251396648,Tract
48113014124,"Census Tract 141.24, Dallas County, Texas",3876,158750,0.3873,969,112,22,2016,0.0288957688338493,0.022703818369453,Tract
48113014126,"Census Tract 141.26, Dallas County, Texas",7278,114314,0.4204,2312,472,217,2016,0.0648529815883484,0.0938581314878893,Tract
48113014127,"Census Tract 141.27, Dallas County, Texas",8687,91466,0.4637,2520,577,42,2016,0.0664210889835386,0.0166666666666667,Tract
48113014128,"Census Tract 141.28, Dallas County, Texas",3756,81659,0.4572,930,266,79,2016,0.0708200212992545,0.0849462365591398,Tract
48113014129,"Census Tract 141.29, Dallas County, Texas",5200,99096,0.3645,1252,94,0,2016,0.0180769230769231,0,Tract
48113014130,"Census Tract 141.30, Dallas County, Texas",4627,89397,0.4153,776,335,49,2016,0.0724011238383402,0.0631443298969072,Tract
48113014131,"Census Tract 141.31, Dallas County, Texas",4205,65587,0.3487,955,335,132,2016,0.079667063020214,0.138219895287958,Tract
48113014132,"Census Tract 141.32, Dallas County, Texas",2229,72537,0.4576,623,457,198,2016,0.205024674742037,0.317817014446228,Tract
48113014133,"Census Tract 141.33, Dallas County, Texas",4924,41305,0.412,972,1080,415,2016,0.219333874898457,0.426954732510288,Tract
48113014134,"Census Tract 141.34, Dallas County, Texas",4212,130489,0.402,1222,50,0,2016,0.0118708452041785,0,Tract
48113014135,"Census Tract 141.35, Dallas County, Texas",4594,106813,0.4025,1460,377,191,2016,0.0820635611667392,0.130821917808219,Tract
48113014136,"Census Tract 141.36, Dallas County, Texas",6211,69219,0.3301,1282,546,131,2016,0.0879085493479311,0.102184087363495,Tract
48113014137,"Census Tract 141.37, Dallas County, Texas",5867,89183,0.3982,1137,226,35,2016,0.038520538605761,0.0307827616534741,Tract
48113014138,"Census Tract 141.38, Dallas County, Texas",3957,96389,0.3882,819,271,81,2016,0.0684862269396007,0.0989010989010989,Tract
48113014203,"Census Tract 142.03, Dallas County, Texas",3372,53036,0.4964,817,432,223,2016,0.128113879003559,0.272949816401469,Tract
48113014204,"Census Tract 142.04, Dallas County, Texas",2337,21404,0.6143,355,786,133,2016,0.336328626444159,0.374647887323944,Tract
48113014205,"Census Tract 142.05, Dallas County, Texas",1617,136875,0.3932,313,74,0,2016,0.0457637600494743,0,Tract
48113014206,"Census Tract 142.06, Dallas County, Texas",5007,74200,0.4109,447,432,128,2016,0.0862792091072499,0.286353467561521,Tract
48113014302,"Census Tract 143.02, Dallas County, Texas",7045,56025,0.4118,1772,825,214,2016,0.117104329311569,0.120767494356659,Tract
48113014306,"Census Tract 143.06, Dallas County, Texas",6001,49232,0.3527,1880,1263,601,2016,0.210464922512915,0.31968085106383,Tract
48113014307,"Census Tract 143.07, Dallas County, Texas",4113,60901,0.3963,784,127,35,2016,0.0308777048383175,0.0446428571428571,Tract
48113014308,"Census Tract 143.08, Dallas County, Texas",3809,30104,0.4026,1212,1278,653,2016,0.335521134155946,0.538778877887789,Tract
48113014309,"Census Tract 143.09, Dallas County, Texas",5115,31369,0.4021,1649,1376,568,2016,0.269012707722385,0.34445118253487,Tract
48113014310,"Census Tract 143.10, Dallas County, Texas",4600,40950,0.4505,1271,897,370,2016,0.195,0.29110936270653,Tract
48113014311,"Census Tract 143.11, Dallas County, Texas",5188,70427,0.3615,1517,546,165,2016,0.105242868157286,0.108767303889255,Tract
48113014312,"Census Tract 143.12, Dallas County, Texas",5451,79635,0.4301,1169,266,37,2016,0.0487983856173179,0.0316509837467921,Tract
48113014403,"Census Tract 144.03, Dallas County, Texas",4560,42091,0.3551,1198,799,227,2016,0.175219298245614,0.189482470784641,Tract
48113014405,"Census Tract 144.05, Dallas County, Texas",3515,39766,0.4422,850,491,126,2016,0.139687055476529,0.148235294117647,Tract
48113014406,"Census Tract 144.06, Dallas County, Texas",3911,51786,0.3792,915,627,329,2016,0.160317054461775,0.359562841530055,Tract
48113014407,"Census Tract 144.07, Dallas County, Texas",5521,39246,0.3192,1720,955,427,2016,0.172975910161203,0.248255813953488,Tract
48113014408,"Census Tract 144.08, Dallas County, Texas",4391,52474,0.3942,1289,595,274,2016,0.135504440901845,0.212567882079131,Tract
48113014501,"Census Tract 145.01, Dallas County, Texas",3354,59110,0.3634,889,230,76,2016,0.0685748360166965,0.0854893138357705,Tract
48113014502,"Census Tract 145.02, Dallas County, Texas",5008,46616,0.4309,1589,1100,472,2016,0.219648562300319,0.297042164883575,Tract
48113014601,"Census Tract 146.01, Dallas County, Texas",2310,47917,0.4197,742,291,189,2016,0.125974025974026,0.254716981132076,Tract
48113014602,"Census Tract 146.02, Dallas County, Texas",4731,35369,0.4107,1716,1039,548,2016,0.219615303318537,0.319347319347319,Tract
48113014603,"Census Tract 146.03, Dallas County, Texas",1648,43663,0.3464,350,382,95,2016,0.231796116504854,0.271428571428571,Tract
48113014701,"Census Tract 147.01, Dallas County, Texas",4439,35722,0.3646,1492,1078,508,2016,0.242847488173012,0.340482573726542,Tract
48113014702,"Census Tract 147.02, Dallas County, Texas",3888,40229,0.4407,1547,1175,682,2016,0.302211934156379,0.440853264382676,Tract
48113014703,"Census Tract 147.03, Dallas County, Texas",1804,35909,0.342,624,370,141,2016,0.20509977827051,0.225961538461538,Tract
48113014901,"Census Tract 149.01, Dallas County, Texas",1506,39375,0.4233,597,355,167,2016,0.235723771580345,0.279731993299833,Tract
48113014902,"Census Tract 149.02, Dallas County, Texas",2518,40160,0.3823,647,413,110,2016,0.164019062748213,0.170015455950541,Tract
48113015000,"Census Tract 150, Dallas County, Texas",8232,36334,0.4198,2777,1889,1020,2016,0.2294703595724,0.367302844796543,Tract
48113015100,"Census Tract 151, Dallas County, Texas",6876,52853,0.3903,1950,976,479,2016,0.141942990110529,0.245641025641026,Tract
48113015202,"Census Tract 152.02, Dallas County, Texas",4029,30996,0.4542,1316,1722,863,2016,0.427401340282949,0.655775075987842,Tract
48113015204,"Census Tract 152.04, Dallas County, Texas",7203,62433,0.3578,1857,825,275,2016,0.114535610162432,0.14808831448573,Tract
48113015205,"Census Tract 152.05, Dallas County, Texas",4238,45156,0.3708,1252,1326,634,2016,0.312883435582822,0.506389776357827,Tract
48113015206,"Census Tract 152.06, Dallas County, Texas",4377,54263,0.3295,1353,397,204,2016,0.0907013936486178,0.150776053215078,Tract
48113015303,"Census Tract 153.03, Dallas County, Texas",1918,34934,0.3157,686,541,316,2016,0.282064650677789,0.46064139941691,Tract
48113015304,"Census Tract 153.04, Dallas County, Texas",3989,48977,0.3685,1238,553,303,2016,0.138631235898721,0.244749596122779,Tract
48113015305,"Census Tract 153.05, Dallas County, Texas",4777,43922,0.3921,1599,772,346,2016,0.161607703579653,0.216385240775485,Tract
48113015306,"Census Tract 153.06, Dallas County, Texas",5313,67779,0.3972,1472,630,259,2016,0.118577075098814,0.175951086956522,Tract
48113015401,"Census Tract 154.01, Dallas County, Texas",6829,62955,0.3985,1397,712,197,2016,0.104261238834383,0.14101646385111,Tract
48113015403,"Census Tract 154.03, Dallas County, Texas",3188,39959,0.3848,896,696,291,2016,0.21831869510665,0.324776785714286,Tract
48113015404,"Census Tract 154.04, Dallas County, Texas",4720,35121,0.4193,1746,1716,908,2016,0.363559322033898,0.520045819014891,Tract
48113015500,"Census Tract 155, Dallas County, Texas",3427,33478,0.4481,1165,913,425,2016,0.266413772979282,0.36480686695279,Tract
48113015600,"Census Tract 156, Dallas County, Texas",5355,39089,0.3419,1607,1306,560,2016,0.243884220354809,0.348475420037337,Tract
48113015700,"Census Tract 157, Dallas County, Texas",2767,45884,0.3559,915,609,351,2016,0.22009396458258,0.383606557377049,Tract
48113015800,"Census Tract 158, Dallas County, Texas",2382,38247,0.3629,820,555,300,2016,0.232997481108312,0.365853658536585,Tract
48113015900,"Census Tract 159, Dallas County, Texas",3852,31046,0.4072,1287,1094,514,2016,0.284008307372793,0.399378399378399,Tract
48113016001,"Census Tract 160.01, Dallas County, Texas",5041,43547,0.3545,1579,1609,784,2016,0.319182701844872,0.496516782773908,Tract
48113016002,"Census Tract 160.02, Dallas County, Texas",3015,34392,0.3995,939,782,360,2016,0.259369817578773,0.383386581469649,Tract
48113016100,"Census Tract 161, Dallas County, Texas",3174,34483,0.4082,820,454,157,2016,0.143037177063642,0.191463414634146,Tract
48113016201,"Census Tract 162.01, Dallas County, Texas",4497,43886,0.3822,1489,827,364,2016,0.183900378029798,0.244459368703828,Tract
48113016202,"Census Tract 162.02, Dallas County, Texas",7023,37352,0.4215,1900,1419,511,2016,0.202050405809483,0.268947368421053,Tract
48113016301,"Census Tract 163.01, Dallas County, Texas",6852,59881,0.3695,2128,1210,570,2016,0.176590776415645,0.267857142857143,Tract
48113016302,"Census Tract 163.02, Dallas County, Texas",2157,50449,0.3667,659,464,227,2016,0.215113583681038,0.344461305007587,Tract
48113016401,"Census Tract 164.01, Dallas County, Texas",11354,74852,0.3002,3196,548,222,2016,0.0482649286595033,0.0694618272841051,Tract
48113016406,"Census Tract 164.06, Dallas County, Texas",5430,43859,0.3737,1909,1158,491,2016,0.213259668508287,0.257202723939235,Tract
48113016407,"Census Tract 164.07, Dallas County, Texas",7747,43939,0.3911,2744,1915,1037,2016,0.247192461598038,0.377915451895044,Tract
48113016408,"Census Tract 164.08, Dallas County, Texas",7578,54750,0.372,2170,684,306,2016,0.0902612826603325,0.141013824884793,Tract
48113016409,"Census Tract 164.09, Dallas County, Texas",3454,98203,0.3465,639,257,19,2016,0.0744064852345107,0.0297339593114241,Tract
48113016410,"Census Tract 164.10, Dallas County, Texas",5124,86948,0.4031,1555,367,147,2016,0.071623731459797,0.0945337620578778,Tract
48113016411,"Census Tract 164.11, Dallas County, Texas",8297,73788,0.3003,2515,503,319,2016,0.0606243220441123,0.126838966202783,Tract
48113016412,"Census Tract 164.12, Dallas County, Texas",4604,103630,0.3185,1220,134,10,2016,0.0291051259774109,0.00819672131147541,Tract
48113016413,"Census Tract 164.13, Dallas County, Texas",6609,86880,0.397,1447,402,36,2016,0.0608261461643214,0.0248790601243953,Tract
48113016502,"Census Tract 165.02, Dallas County, Texas",6940,39854,0.425,2089,1664,777,2016,0.239769452449568,0.371948300622307,Tract
48113016509,"Census Tract 165.09, Dallas County, Texas",6053,55096,0.3732,1566,558,138,2016,0.0921856930447712,0.0881226053639847,Tract
48113016510,"Census Tract 165.10, Dallas County, Texas",13689,60248,0.3651,4159,1224,523,2016,0.0894148586456279,0.125751382543881,Tract
48113016511,"Census Tract 165.11, Dallas County, Texas",4192,40508,0.3918,1238,1045,442,2016,0.249284351145038,0.35702746365105,Tract
48113016513,"Census Tract 165.13, Dallas County, Texas",5181,80466,0.3666,859,315,91,2016,0.060799073537927,0.105937136204889,Tract
48113016514,"Census Tract 165.14, Dallas County, Texas",7359,70370,0.3278,2120,628,193,2016,0.0853376817502378,0.0910377358490566,Tract
48113016516,"Census Tract 165.16, Dallas County, Texas",5505,39638,0.3878,1586,1134,448,2016,0.205994550408719,0.282471626733922,Tract
48113016517,"Census Tract 165.17, Dallas County, Texas",4622,47857,0.3544,1321,862,358,2016,0.186499350930333,0.271006813020439,Tract
48113016518,"Census Tract 165.18, Dallas County, Texas",4905,43625,0.3885,1544,629,308,2016,0.128236493374108,0.199481865284974,Tract
48113016519,"Census Tract 165.19, Dallas County, Texas",2640,75250,0.3339,672,126,57,2016,0.0477272727272727,0.0848214285714286,Tract
48113016520,"Census Tract 165.20, Dallas County, Texas",8114,40631,0.4476,2681,1441,667,2016,0.177594281488785,0.248787765759045,Tract
48113016521,"Census Tract 165.21, Dallas County, Texas",5958,59002,0.4126,1620,1018,358,2016,0.170862705605908,0.220987654320988,Tract
48113016522,"Census Tract 165.22, Dallas County, Texas",3350,61250,0.4403,686,363,144,2016,0.108358208955224,0.209912536443149,Tract
48113016523,"Census Tract 165.23, Dallas County, Texas",4356,95350,0.4577,934,179,25,2016,0.0410927456382002,0.0267665952890792,Tract
48113016605,"Census Tract 166.05, Dallas County, Texas",7743,21990,0.4751,2487,3317,1521,2016,0.42838693013044,0.611580217129071,Tract
48113016606,"Census Tract 166.06, Dallas County, Texas",7350,51444,0.3502,1643,955,287,2016,0.129931972789116,0.174680462568472,Tract
48113016607,"Census Tract 166.07, Dallas County, Texas",3557,25775,0.3779,900,1194,366,2016,0.335676131571549,0.406666666666667,Tract
48113016610,"Census Tract 166.10, Dallas County, Texas",4490,42060,0.4339,983,784,346,2016,0.174610244988864,0.351983723296033,Tract
48113016611,"Census Tract 166.11, Dallas County, Texas",5479,60272,0.463,1456,798,363,2016,0.14564701587881,0.249313186813187,Tract
48113016612,"Census Tract 166.12, Dallas County, Texas",13836,91077,0.34,4036,714,213,2016,0.0516045099739809,0.0527750247770069,Tract
48113016615,"Census Tract 166.15, Dallas County, Texas",4024,65625,0.364,1201,452,183,2016,0.112326043737575,0.152373022481266,Tract
48113016616,"Census Tract 166.16, Dallas County, Texas",6286,62375,0.3594,2118,763,317,2016,0.121380846325167,0.149669499527856,Tract
48113016617,"Census Tract 166.17, Dallas County, Texas",4434,100652,0.4131,850,172,46,2016,0.0387911592241768,0.0541176470588235,Tract
48113016618,"Census Tract 166.18, Dallas County, Texas",4897,48860,0.4023,1130,729,240,2016,0.14886665305289,0.212389380530973,Tract
48113016619,"Census Tract 166.19, Dallas County, Texas",3635,40615,0.4032,895,345,112,2016,0.0949105914718019,0.125139664804469,Tract
48113016620,"Census Tract 166.20, Dallas County, Texas",5475,76538,0.3694,1304,886,433,2016,0.161826484018265,0.332055214723926,Tract
48113016621,"Census Tract 166.21, Dallas County, Texas",5970,56075,0.4044,1938,1420,737,2016,0.23785594639866,0.380288957688339,Tract
48113016622,"Census Tract 166.22, Dallas County, Texas",3984,55482,0.3343,1268,509,153,2016,0.127761044176707,0.120662460567823,Tract
48113016623,"Census Tract 166.23, Dallas County, Texas",6288,64826,0.3278,2065,622,280,2016,0.0989185750636132,0.135593220338983,Tract
48113016624,"Census Tract 166.24, Dallas County, Texas",3124,67194,0.334,919,202,45,2016,0.0646606914212548,0.0489662676822633,Tract
48113016625,"Census Tract 166.25, Dallas County, Texas",9860,71050,0.3401,3260,1089,446,2016,0.110446247464503,0.13680981595092,Tract
48113016626,"Census Tract 166.26, Dallas County, Texas",5408,47500,0.3503,1800,1106,610,2016,0.204511834319527,0.338888888888889,Tract
48113016701,"Census Tract 167.01, Dallas County, Texas",6366,35918,0.4107,1518,1257,389,2016,0.197455230914232,0.256258234519104,Tract
48113016703,"Census Tract 167.03, Dallas County, Texas",11301,48149,0.4335,3811,2477,1330,2016,0.219184142996195,0.348989766465495,Tract
48113016704,"Census Tract 167.04, Dallas County, Texas",4315,46786,0.3777,1392,1027,475,2016,0.238006952491309,0.341235632183908,Tract
48113016705,"Census Tract 167.05, Dallas County, Texas",7155,52317,0.3449,2169,1173,603,2016,0.163941299790356,0.278008298755187,Tract
48113016802,"Census Tract 168.02, Dallas County, Texas",3592,70862,0.3533,899,279,89,2016,0.0776726057906459,0.0989988876529477,Tract
48113016803,"Census Tract 168.03, Dallas County, Texas",5871,50424,0.3874,1923,913,500,2016,0.1555101345597,0.260010400416017,Tract
48113016804,"Census Tract 168.04, Dallas County, Texas",8194,55008,0.4169,2308,779,274,2016,0.0950695630949475,0.118717504332756,Tract
48113016902,"Census Tract 169.02, Dallas County, Texas",6001,37899,0.4415,1211,952,486,2016,0.158640226628895,0.401321222130471,Tract
48113016903,"Census Tract 169.03, Dallas County, Texas",5248,39817,0.3765,1495,1614,722,2016,0.307545731707317,0.482943143812709,Tract
48113017001,"Census Tract 170.01, Dallas County, Texas",9742,44180,0.4337,2247,1415,361,2016,0.145247382467666,0.160658655985759,Tract
48113017003,"Census Tract 170.03, Dallas County, Texas",10654,41483,0.4079,3484,1675,769,2016,0.157217946311245,0.220723306544202,Tract
48113017004,"Census Tract 170.04, Dallas County, Texas",8470,38201,0.3999,3103,2525,1280,2016,0.298110979929162,0.412504028359652,Tract
48113017101,"Census Tract 171.01, Dallas County, Texas",4998,49300,0.3582,1719,729,337,2016,0.145858343337335,0.196044211751018,Tract
48113017102,"Census Tract 171.02, Dallas County, Texas",5486,40824,0.3654,1664,998,350,2016,0.181917608457893,0.210336538461538,Tract
48113017201,"Census Tract 172.01, Dallas County, Texas",5549,35453,0.4208,2031,1993,892,2016,0.359163813299694,0.43919251600197,Tract
48113017202,"Census Tract 172.02, Dallas County, Texas",8290,37569,0.3929,3119,1455,495,2016,0.175512665862485,0.158704713049054,Tract
48113017301,"Census Tract 173.01, Dallas County, Texas",6134,53260,0.3548,2286,965,440,2016,0.157319856537333,0.192475940507437,Tract
48113017303,"Census Tract 173.03, Dallas County, Texas",7497,63565,0.3515,2147,1096,523,2016,0.146191810057356,0.243595714951095,Tract
48113017304,"Census Tract 173.04, Dallas County, Texas",10296,80174,0.3243,3116,488,162,2016,0.0473970473970474,0.05198973042362,Tract
48113017305,"Census Tract 173.05, Dallas County, Texas",10353,75731,0.3406,3473,869,453,2016,0.0839370230850961,0.130434782608696,Tract
48113017306,"Census Tract 173.06, Dallas County, Texas",8064,68906,0.3482,2635,1005,547,2016,0.124627976190476,0.207590132827324,Tract
48113017400,"Census Tract 174, Dallas County, Texas",5564,47542,0.3491,1620,1514,842,2016,0.272106398274623,0.519753086419753,Tract
48113017500,"Census Tract 175, Dallas County, Texas",3380,62917,0.4152,691,650,286,2016,0.192307692307692,0.413892908827786,Tract
48113017602,"Census Tract 176.02, Dallas County, Texas",4107,46336,0.4238,1311,1000,575,2016,0.243486729973216,0.43859649122807,Tract
48113017604,"Census Tract 176.04, Dallas County, Texas",3490,41757,0.3335,1308,636,283,2016,0.182234957020057,0.216360856269113,Tract
48113017605,"Census Tract 176.05, Dallas County, Texas",3941,36085,0.4253,1555,1227,580,2016,0.311342298908906,0.372990353697749,Tract
48113017606,"Census Tract 176.06, Dallas County, Texas",4915,43563,0.4641,1705,407,158,2016,0.0828077314343845,0.0926686217008798,Tract
48113017702,"Census Tract 177.02, Dallas County, Texas",7722,45610,0.4466,2212,1782,751,2016,0.230769230769231,0.339511754068716,Tract
48113017703,"Census Tract 177.03, Dallas County, Texas",5177,33788,0.4139,1687,1539,615,2016,0.297276414912111,0.364552459988145,Tract
48113017704,"Census Tract 177.04, Dallas County, Texas",6358,39368,0.3885,1947,1584,687,2016,0.249134948096886,0.352850539291217,Tract
48113017804,"Census Tract 178.04, Dallas County, Texas",7056,37787,0.4172,1929,1642,816,2016,0.232709750566893,0.423017107309487,Tract
48113017805,"Census Tract 178.05, Dallas County, Texas",5525,39113,0.4326,1720,1282,715,2016,0.232036199095023,0.415697674418605,Tract
48113017806,"Census Tract 178.06, Dallas County, Texas",4879,43586,0.4571,1521,1165,580,2016,0.23877843820455,0.381328073635766,Tract
48113017807,"Census Tract 178.07, Dallas County, Texas",5865,46379,0.3454,1431,365,56,2016,0.062233589087809,0.0391334730957373,Tract
48113017808,"Census Tract 178.08, Dallas County, Texas",4531,64967,0.4326,1179,428,152,2016,0.0944603840211874,0.128922815945717,Tract
48113017811,"Census Tract 178.11, Dallas County, Texas",4111,67809,0.3808,796,520,184,2016,0.126489905132571,0.231155778894472,Tract
48113017812,"Census Tract 178.12, Dallas County, Texas",2313,69063,0.3384,519,263,97,2016,0.11370514483355,0.186897880539499,Tract
48113017813,"Census Tract 178.13, Dallas County, Texas",6483,43750,0.3076,1686,731,189,2016,0.11275643991979,0.112099644128114,Tract
48113017814,"Census Tract 178.14, Dallas County, Texas",5658,70521,0.3631,1434,305,95,2016,0.0539059738423471,0.0662482566248257,Tract
48113017900,"Census Tract 179, Dallas County, Texas",5438,41406,0.3278,2094,1399,605,2016,0.257263699889665,0.288920725883477,Tract
48113018001,"Census Tract 180.01, Dallas County, Texas",6193,52310,0.4104,1784,1006,188,2016,0.162441466171484,0.105381165919283,Tract
48113018002,"Census Tract 180.02, Dallas County, Texas",3330,45701,0.3912,1061,773,369,2016,0.232132132132132,0.347785108388313,Tract
48113018104,"Census Tract 181.04, Dallas County, Texas",7230,94297,0.4385,1471,331,33,2016,0.0457814661134163,0.0224337185588035,Tract
48113018105,"Census Tract 181.05, Dallas County, Texas",6317,46685,0.3431,2002,944,429,2016,0.149438024378661,0.214285714285714,Tract
48113018110,"Census Tract 181.10, Dallas County, Texas",4901,71121,0.3708,735,204,96,2016,0.0416241583350337,0.130612244897959,Tract
48113018111,"Census Tract 181.11, Dallas County, Texas",6517,55130,0.4762,2137,1683,908,2016,0.258247659966242,0.424894712213383,Tract
48113018118,"Census Tract 181.18, Dallas County, Texas",7555,68400,0.395,2013,742,205,2016,0.0982131039046989,0.101838052657725,Tract
48113018120,"Census Tract 181.20, Dallas County, Texas",5146,71210,0.3262,1445,476,198,2016,0.0924990283715507,0.137024221453287,Tract
48113018121,"Census Tract 181.21, Dallas County, Texas",5804,64198,0.3501,1686,532,256,2016,0.0916609235010338,0.151838671411625,Tract
48113018122,"Census Tract 181.22, Dallas County, Texas",14363,89824,0.2926,3705,490,251,2016,0.0341154354939776,0.0677462887989204,Tract
48113018123,"Census Tract 181.23, Dallas County, Texas",8222,67500,0.3587,1853,544,110,2016,0.0661639503770372,0.0593631948192121,Tract
48113018124,"Census Tract 181.24, Dallas County, Texas",18072,97529,0.3833,5623,939,411,2016,0.0519588313413015,0.0730926551662813,Tract
48113018126,"Census Tract 181.26, Dallas County, Texas",7397,64726,0.315,2364,380,96,2016,0.0513721779099635,0.0406091370558376,Tract
48113018127,"Census Tract 181.27, Dallas County, Texas",3204,46784,0.3507,1058,369,166,2016,0.115168539325843,0.156899810964083,Tract
48113018128,"Census Tract 181.28, Dallas County, Texas",6171,50014,0.3578,1785,940,268,2016,0.152325392967104,0.150140056022409,Tract
48113018129,"Census Tract 181.29, Dallas County, Texas",4348,53408,0.4584,767,300,132,2016,0.0689972401103956,0.172099087353325,Tract
48113018130,"Census Tract 181.30, Dallas County, Texas",4390,37386,0.45,1237,726,280,2016,0.165375854214123,0.226354082457559,Tract
48113018132,"Census Tract 181.32, Dallas County, Texas",5304,68717,0.3457,1262,529,300,2016,0.09973604826546,0.237717908082409,Tract
48113018133,"Census Tract 181.33, Dallas County, Texas",3546,81199,0.3806,685,194,45,2016,0.0547095318668923,0.0656934306569343,Tract
48113018134,"Census Tract 181.34, Dallas County, Texas",5597,90304,0.3015,1480,247,36,2016,0.0441307843487583,0.0243243243243243,Tract
48113018135,"Census Tract 181.35, Dallas County, Texas",3967,70920,0.397,967,467,186,2016,0.117721199899168,0.1923474663909,Tract
48113018136,"Census Tract 181.36, Dallas County, Texas",7716,107910,0.3516,1330,520,59,2016,0.0673924313115604,0.0443609022556391,Tract
48113018137,"Census Tract 181.37, Dallas County, Texas",3850,58083,0.3826,915,234,59,2016,0.0607792207792208,0.0644808743169399,Tract
48113018138,"Census Tract 181.38, Dallas County, Texas",4933,44324,0.3989,1191,679,255,2016,0.137644435434827,0.214105793450882,Tract
48113018139,"Census Tract 181.39, Dallas County, Texas",8078,67898,0.3546,2092,937,370,2016,0.115994057935132,0.176864244741874,Tract
48113018140,"Census Tract 181.40, Dallas County, Texas",5520,84097,0.3184,1260,233,46,2016,0.0422101449275362,0.0365079365079365,Tract
48113018141,"Census Tract 181.41, Dallas County, Texas",4203,37064,0.3753,1273,819,411,2016,0.194860813704497,0.322859387274156,Tract
