GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2013,rohh_per_2014,rohh_per_2015,rohh_per_2016,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2013,emp_pubtr_per_2014,emp_pubtr_per_2015,emp_pubtr_per_2016,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2013,es_3t4_per_2014,es_3t4_per_2015,es_3t4_per_2016,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2013,hs_18t24_per_2014,hs_18t24_per_2015,hs_18t24_per_2016,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2013,emp_r_2014,emp_r_2015,emp_r_2016,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2013,his_per_2014,his_per_2015,his_per_2016,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2013,as_per_2014,as_per_2015,as_per_2016,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2013,bl_per_2014,bl_per_2015,bl_per_2016,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2013,wh_per_2014,wh_per_2015,wh_per_2016,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2013,pop_18t24E_2014,pop_18t24E_2015,pop_18t24E_2016,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
4856485,"Pecan Hill city, Texas",73,9,11,46,205,72,191,596,44,2,36,290,51,2,0,472,0,632,82,75,74,86.7,Place,,,,,,,,866,,,,,,,,78611,,,,,,,,0.4301,,,,,,,,152,,,,,,,,43,,,,,,,,4,,,,,,,,0.0496535796766744,,,,,,,,0.0263157894736842,,,,,,,,0.124137931034483,,,,,,,,0,,,,,,,,0,,,,,,,,1.24390243902439,,,,,,,,0.79425,,,,,,,,0.220554272517321,,,,,,,,0.0023094688221709,,,,,,,,0.0508083140877598,,,,,,,,0.688221709006928,,,,,,,,82
4861196,"Red Oak city, Texas",441,529,413,532,1396,1171,2760,6498,1217,101,1010,3444,237,150,66,4913,82,6057,82.4,79.9,67.5,25.2,Place,10663,,,,,,,,63098,,,,,,,,0.3705,,,,,,,,3605,,,,,,,,1240,,,,,,,,520,,,,,,,,0.116289974678796,,,,,,,,0.144244105409154,,,,,,,,0.293263646922183,,,,,,,,0.0166904131894973,,,,,,,,0.159806295399516,,,,,,,,0.488659793814433,,,,,,,,0.6375,,,,,,,,0.258838975897965,,,,,,,,0.00947200600206321,,,,,,,,0.114132983212979,,,,,,,,0.609396980211948,,,,,,,,970,,,,,,,
4861196,"Red Oak city, Texas",560,484,390,718,1437,1344,2327,6198,2029,250,995,3569,250,130,61,5142,83,6434,80.1,84.1,63.3,30.9,Place,,10898,,,,,,,,64992,,,,,,,,0.387,,,,,,,,3405,,,,,,,,1231,,,,,,,,464,,,,,,,,0.112956505780877,,,,,,,,0.136270190895742,,,,,,,,0.2787895769123,,,,,,,,0.0161415791520809,,,,,,,,0.156410256410256,,,,,,,,0.478927203065134,,,,,,,,0.646,,,,,,,,0.2135254175078,,,,,,,,0.0229399889888053,,,,,,,,0.186180950633144,,,,,,,,0.568728207010461,,,,,,,,1044,,,,,,
4861196,"Red Oak city, Texas",756,571,365,804,1510,1369,2911,6229,1584,321,1099,3617,405,176,48,5411,48,6624,81.4,84.1,59.5,35,Place,,,11149,,,,,,,,67132,,,,,,,,0.3797,,,,,,,,3191,,,,,,,,1263,,,,,,,,433,,,,,,,,0.113283702574222,,,,,,,,0.135694139768098,,,,,,,,0.30384296378214,,,,,,,,0.00887081870264276,,,,,,,,0.131506849315068,,,,,,,,0.610399397136398,,,,,,,,0.65,,,,,,,,0.261099650192842,,,,,,,,0.0287918198941609,,,,,,,,0.142075522468383,,,,,,,,0.558704816575478,,,,,,,,1327,,,,,
4861196,"Red Oak city, Texas",803,471,204,869,1491,1212,3096,5651,2211,282,1160,3726,361,211,32,5726,65,6935,79.6,80.5,87.4,82.8,Place,,,,11360,,,,,,,,67013,,,,,,,,0.3839,,,,,,,,3090,,,,,,,,1079,,,,,,,,351,,,,,,,,0.0949823943661972,,,,,,,,0.113592233009709,,,,,,,,0.311325818572195,,,,,,,,0.0113517289556409,,,,,,,,0.156862745098039,,,,,,,,0.566718995290424,,,,,,,,0.82575,,,,,,,,0.272535211267606,,,,,,,,0.0248239436619718,,,,,,,,0.194630281690141,,,,,,,,0.497447183098592,,,,,,,,1274,,,,
4861196,"Red Oak city, Texas",808,483,287,833,1495,1297,2962,5428,2769,276,1152,3675,341,204,0,5646,71,6968,73.3,74,86.4,83.5,Place,,,,,11663,,,,,,,,70250,,,,,,,,0.372,,,,,,,,3337,,,,,,,,924,,,,,,,,280,,,,,,,,0.0792248992540513,,,,,,,,0.0839077015283189,,,,,,,,0.313469387755102,,,,,,,,0.0125752745306412,,,,,,,,0,,,,,,,,0.528272656855151,,,,,,,,0.793,,,,,,,,0.253965532024351,,,,,,,,0.0236645802966647,,,,,,,,0.237417474063277,,,,,,,,0.465403412501072,,,,,,,,1291,,,
4861196,"Red Oak city, Texas",707,416,261,905,1370,1417,2963,5470,3114,191,1212,3896,243,121,25,5743,55,7358,78.8,67.8,91.3,82.5,Place,,,,,,11993,,,,,,,,72788,,,,,,,,0.3789,,,,,,,,3512,,,,,,,,813,,,,,,,,200,,,,,,,,0.0677895439006087,,,,,,,,0.0569476082004556,,,,,,,,0.311088295687885,,,,,,,,0.00957687619710953,,,,,,,,0.0957854406130268,,,,,,,,0.432769367764915,,,,,,,,0.801,,,,,,,,0.247060785458184,,,,,,,,0.0159259568081381,,,,,,,,0.259651463353623,,,,,,,,0.456099391311598,,,,,,,,1123,,
4861196,"Red Oak city, Texas",611,540,281,593,1504,1415,2987,5334,3446,59,1393,3995,231,180,45,6196,17,7560,93.2,70.6,96.3,82.8,Place,,,,,,,12366,,,,,,,,68570,,,,,,,,0.3828,,,,,,,,3655,,,,,,,,984,,,,,,,,345,,,,,,,,0.0795730228044639,,,,,,,,0.094391244870041,,,,,,,,0.348685857321652,,,,,,,,0.00274370561652679,,,,,,,,0.160142348754448,,,,,,,,0.40139009556907,,,,,,,,0.85725,,,,,,,,0.24154940967168,,,,,,,,0.00477114669254407,,,,,,,,0.278667313601811,,,,,,,,0.431344007763222,,,,,,,,1151,
4861196,"Red Oak city, Texas",382,550,297,425,1521,1644,2590,5417,4109,103,1361,4040,128,146,37,6335,18,7884,88.1,74.7,97.9,79.6,Place,,,,,,,,12724,,,,,,,,71957,,,,,,,,0.4281,,,,,,,,3908,,,,,,,,763,,,,,,,,295,,,,,,,,0.0599654196793461,,,,,,,,0.0754861821903787,,,,,,,,0.336881188118812,,,,,,,,0.00284135753749013,,,,,,,,0.124579124579125,,,,,,,,0.274678111587983,,,,,,,,0.85075,,,,,,,,0.203552342030808,,,,,,,,0.00809493869852248,,,,,,,,0.322933039924552,,,,,,,,0.425730902232003,,,,,,,,932
4848096,"Midlothian city, Texas",843,748,642,768,2280,2577,2303,14700,834,86,1393,6009,270,350,51,8747,49,10716,83.3,82.6,65.5,39.8,Place,18026,,,,,,,,73691,,,,,,,,0.3544,,,,,,,,5575,,,,,,,,1216,,,,,,,,560,,,,,,,,0.0674581160545878,,,,,,,,0.100448430493274,,,,,,,,0.231818938259278,,,,,,,,0.00560192065851149,,,,,,,,0.0794392523364486,,,,,,,,0.339409176618479,,,,,,,,0.678,,,,,,,,0.127759902363253,,,,,,,,0.0047708864972817,,,,,,,,0.0462665039387551,,,,,,,,0.815488738488849,,,,,,,,1591,,,,,,,
4848096,"Midlothian city, Texas",760,731,647,748,2571,2546,2450,15343,658,124,1473,6141,278,360,64,8678,0,11211,79.8,80.7,67.6,37.2,Place,,18666,,,,,,,,70010,,,,,,,,0.3531,,,,,,,,5818,,,,,,,,1424,,,,,,,,633,,,,,,,,0.0762884388728169,,,,,,,,0.108800275008594,,,,,,,,0.239863214460186,,,,,,,,0,,,,,,,,0.0989180834621329,,,,,,,,0.37290409121395,,,,,,,,0.66325,,,,,,,,0.131254687667417,,,,,,,,0.00664309439622844,,,,,,,,0.0352512589735348,,,,,,,,0.821975784849459,,,,,,,,1491,,,,,,
4848096,"Midlothian city, Texas",618,694,607,663,2637,2877,2290,16258,830,48,1676,6678,338,305,27,9268,0,12118,80,83.9,64,35.6,Place,,,19590,,,,,,,,72126,,,,,,,,0.3633,,,,,,,,6007,,,,,,,,1228,,,,,,,,487,,,,,,,,0.0626850433894844,,,,,,,,0.0810720825703346,,,,,,,,0.250973345312968,,,,,,,,0,,,,,,,,0.0444810543657331,,,,,,,,0.515243902439024,,,,,,,,0.65875,,,,,,,,0.116896375701889,,,,,,,,0.00245022970903522,,,,,,,,0.0423685553854007,,,,,,,,0.829913221031138,,,,,,,,1312,,,,,
4848096,"Midlothian city, Texas",692,771,521,723,2859,2957,2896,16351,1085,77,1721,6963,360,352,0,9916,0,13058,80.4,80.3,81.2,84.8,Place,,,,20679,,,,,,,,74881,,,,,,,,0.3645,,,,,,,,6140,,,,,,,,1091,,,,,,,,391,,,,,,,,0.0527588374679627,,,,,,,,0.0636807817589577,,,,,,,,0.247163578917133,,,,,,,,0,,,,,,,,0,,,,,,,,0.492139439507861,,,,,,,,0.81675,,,,,,,,0.140045456743556,,,,,,,,0.00372358431258765,,,,,,,,0.0524686880410078,,,,,,,,0.790705546689879,,,,,,,,1463,,,,
4848096,"Midlothian city, Texas",854,875,606,696,2658,3191,2690,17088,1159,118,1916,7274,443,342,18,10271,0,13432,80.2,81.3,82.5,84.8,Place,,,,,21530,,,,,,,,72956,,,,,,,,0.3752,,,,,,,,6334,,,,,,,,1403,,,,,,,,521,,,,,,,,0.0651648862052949,,,,,,,,0.0822544995263657,,,,,,,,0.263403904316745,,,,,,,,0,,,,,,,,0.0297029702970297,,,,,,,,0.512434933487565,,,,,,,,0.822,,,,,,,,0.124941941477009,,,,,,,,0.00548072457036693,,,,,,,,0.0538318625174176,,,,,,,,0.79368323269856,,,,,,,,1729,,,
4848096,"Midlothian city, Texas",975,1033,512,804,2967,3266,3194,17378,1053,158,1823,7473,398,251,0,11056,0,14064,80.7,76.2,83,84.1,Place,,,,,,22615,,,,,,,,76875,,,,,,,,0.3786,,,,,,,,6543,,,,,,,,1482,,,,,,,,511,,,,,,,,0.0655317267300464,,,,,,,,0.0780987314687452,,,,,,,,0.243944868192158,,,,,,,,0,,,,,,,,0,,,,,,,,0.396414342629482,,,,,,,,0.81,,,,,,,,0.141233694450586,,,,,,,,0.00698651337607783,,,,,,,,0.0465620163608225,,,,,,,,0.768428034490382,,,,,,,,2008,,
4848096,"Midlothian city, Texas",1001,1219,645,816,2809,3749,3719,17620,1422,191,1858,7801,401,246,0,11795,0,14630,84,75.7,86.8,85.2,Place,,,,,,,23908,,,,,,,,83378,,,,,,,,0.4262,,,,,,,,7058,,,,,,,,1283,,,,,,,,450,,,,,,,,0.0536640455077798,,,,,,,,0.0637574383678096,,,,,,,,0.238174593000897,,,,,,,,0,,,,,,,,0,,,,,,,,0.361261261261261,,,,,,,,0.82925,,,,,,,,0.155554626066589,,,,,,,,0.00798895767107244,,,,,,,,0.0594779989961519,,,,,,,,0.736991801907311,,,,,,,,2220,
4848096,"Midlothian city, Texas",1196,1351,750,823,3536,5374,4529,22240,1463,234,1908,9812,427,343,62,14970,16,18723,87.5,77.4,85.5,87.5,Place,,,,,,,,29743,,,,,,,,95306,,,,,,,,0.3566,,,,,,,,8473,,,,,,,,1564,,,,,,,,580,,,,,,,,0.0525838012305416,,,,,,,,0.0684527322081907,,,,,,,,0.1944557684468,,,,,,,,0.0010688042752171,,,,,,,,0.0826666666666667,,,,,,,,0.335296427169219,,,,,,,,0.84475,,,,,,,,0.152271122617086,,,,,,,,0.00786739737080994,,,,,,,,0.0491880442457049,,,,,,,,0.747738963789799,,,,,,,,2547
4816696,"Corinth city, Texas",634,845,769,380,1765,4587,1892,15908,959,434,1000,6851,262,264,111,9760,30,12277,82.8,83.4,71,17.7,Place,19736,,,,,,,,89890,,,,,,,,0.3503,,,,,,,,5970,,,,,,,,948,,,,,,,,357,,,,,,,,0.0480340494527767,,,,,,,,0.0597989949748744,,,,,,,,0.145964092833163,,,,,,,,0.00307377049180328,,,,,,,,0.144343302990897,,,,,,,,0.354293441514537,,,,,,,,0.63725,,,,,,,,0.0958654235914066,,,,,,,,0.021990271584921,,,,,,,,0.0485914065666802,,,,,,,,0.806039724361573,,,,,,,,1479,,,,,,,
4816696,"Corinth city, Texas",637,731,853,454,2197,4472,2363,15813,1005,400,1158,7098,268,279,105,10135,34,12785,82,80.5,78.1,13.7,Place,,20126,,,,,,,,87577,,,,,,,,0.3488,,,,,,,,5973,,,,,,,,1296,,,,,,,,559,,,,,,,,0.0643943158103945,,,,,,,,0.093587811819856,,,,,,,,0.163144547759932,,,,,,,,0.00335471139615195,,,,,,,,0.123094958968347,,,,,,,,0.391812865497076,,,,,,,,0.63575,,,,,,,,0.117410315015403,,,,,,,,0.0198747888303687,,,,,,,,0.0499354069363013,,,,,,,,0.78570008943655,,,,,,,,1368,,,,,,
4816696,"Corinth city, Texas",725,787,828,315,2219,4344,2109,16066,1143,450,1141,7126,277,298,65,9818,98,12710,80.4,80.4,78.6,7.3,Place,,,20432,,,,,,,,85170,,,,,,,,0.3548,,,,,,,,6174,,,,,,,,1481,,,,,,,,606,,,,,,,,0.0724843382928739,,,,,,,,0.098153547133139,,,,,,,,0.160117878192534,,,,,,,,0.00998166632715421,,,,,,,,0.0785024154589372,,,,,,,,0.366402116402116,,,,,,,,0.61675,,,,,,,,0.1032204385278,,,,,,,,0.0220242756460454,,,,,,,,0.0559416601409554,,,,,,,,0.78631558339859,,,,,,,,1512,,,,,
4816696,"Corinth city, Texas",667,826,753,392,2405,4499,2950,15467,1109,371,1185,6975,309,326,30,10322,100,12986,74.9,78.9,86.2,83.8,Place,,,,20614,,,,,,,,90505,,,,,,,,0.3417,,,,,,,,6098,,,,,,,,1266,,,,,,,,560,,,,,,,,0.0614145726205491,,,,,,,,0.0918333879960643,,,,,,,,0.16989247311828,,,,,,,,0.00968804495252858,,,,,,,,0.0398406374501992,,,,,,,,0.413931681178835,,,,,,,,0.8095,,,,,,,,0.143106626564471,,,,,,,,0.0179974774425148,,,,,,,,0.0537983894440671,,,,,,,,0.750315319685651,,,,,,,,1493,,,,
4816696,"Corinth city, Texas",602,705,685,654,2242,4857,3462,15088,1043,391,1276,7073,247,285,16,10650,95,13760,74.2,82.1,84.9,80.3,Place,,,,,20764,,,,,,,,87167,,,,,,,,0.3687,,,,,,,,5646,,,,,,,,1150,,,,,,,,298,,,,,,,,0.0553843190136775,,,,,,,,0.0527807297201559,,,,,,,,0.180404354587869,,,,,,,,0.00892018779342723,,,,,,,,0.0233576642335766,,,,,,,,0.37796480489671,,,,,,,,0.80375,,,,,,,,0.166730880369871,,,,,,,,0.0188306684646504,,,,,,,,0.0502311693315354,,,,,,,,0.726642265459449,,,,,,,,1307,,,
4816696,"Corinth city, Texas",595,702,569,640,2082,4898,3320,15051,1236,515,1361,7142,272,213,16,10761,110,14173,74.2,82.2,84.9,81.4,Place,,,,,,20908,,,,,,,,91336,,,,,,,,0.3636,,,,,,,,5438,,,,,,,,1050,,,,,,,,284,,,,,,,,0.0502200114788598,,,,,,,,0.0522250827510114,,,,,,,,0.190562867544105,,,,,,,,0.0102220983180002,,,,,,,,0.0281195079086116,,,,,,,,0.419429452582884,,,,,,,,0.80675,,,,,,,,0.158790893437919,,,,,,,,0.0246317199158217,,,,,,,,0.0591161277979721,,,,,,,,0.719867993112684,,,,,,,,1297,,
4816696,"Corinth city, Texas",620,682,520,753,1933,5248,3318,15284,1297,388,1327,7239,251,135,33,11013,172,14548,71.8,84,85.4,82.2,Place,,,,,,,21158,,,,,,,,96670,,,,,,,,0.3626,,,,,,,,5308,,,,,,,,1289,,,,,,,,280,,,,,,,,0.0609225824747141,,,,,,,,0.052750565184627,,,,,,,,0.18331261223926,,,,,,,,0.0156179061109598,,,,,,,,0.0634615384615385,,,,,,,,0.385560675883257,,,,,,,,0.8085,,,,,,,,0.156820115322809,,,,,,,,0.0183382172227999,,,,,,,,0.0613006900463182,,,,,,,,0.722374515549674,,,,,,,,1302,
4816696,"Corinth city, Texas",616,759,464,894,2091,5554,3647,15353,1590,268,1312,7228,352,170,32,12126,95,14917,78.3,90.2,84.6,84.3,Place,,,,,,,,21491,,,,,,,,103099,,,,,,,,0.3616,,,,,,,,5199,,,,,,,,1120,,,,,,,,176,,,,,,,,0.0521148387697176,,,,,,,,0.0338526639738411,,,,,,,,0.181516325401218,,,,,,,,0.00783440540986311,,,,,,,,0.0689655172413793,,,,,,,,0.512,,,,,,,,0.8435,,,,,,,,0.169698943743893,,,,,,,,0.0124703364198967,,,,,,,,0.0739844586105812,,,,,,,,0.71439207109953,,,,,,,,1375
4816636,"Copper Canyon town, Texas",28,46,38,8,68,378,17,1162,31,3,13,424,3,3,0,511,0,828,68.4,73.6,55.2,28,Place,1236,,,,,,,,113438,,,,,,,,0.3664,,,,,,,,334,,,,,,,,12,,,,,,,,2,,,,,,,,0.00970873786407767,,,,,,,,0.00598802395209581,,,,,,,,0.0306603773584906,,,,,,,,0,,,,,,,,0,,,,,,,,0.0810810810810811,,,,,,,,0.563,,,,,,,,0.0137540453074434,,,,,,,,0.00242718446601942,,,,,,,,0.0250809061488673,,,,,,,,0.940129449838188,,,,,,,,74,,,,,,,
4816636,"Copper Canyon town, Texas",44,29,43,23,87,373,28,1181,0,0,23,442,3,2,0,553,0,839,66.8,75.9,65.4,34.9,Place,,1233,,,,,,,,107500,,,,,,,,0.4024,,,,,,,,321,,,,,,,,24,,,,,,,,4,,,,,,,,0.0194647201946472,,,,,,,,0.0124610591900312,,,,,,,,0.0520361990950226,,,,,,,,0,,,,,,,,0,,,,,,,,0.0821917808219178,,,,,,,,0.6075,,,,,,,,0.0227088402270884,,,,,,,,0,,,,,,,,0,,,,,,,,0.957826439578264,,,,,,,,73,,,,,,
4816636,"Copper Canyon town, Texas",69,25,28,22,87,403,25,1320,3,0,28,490,10,2,0,671,0,987,75,76.9,64.2,26.9,Place,,,1353,,,,,,,,117273,,,,,,,,0.3776,,,,,,,,272,,,,,,,,23,,,,,,,,3,,,,,,,,0.0169992609016999,,,,,,,,0.0110294117647059,,,,,,,,0.0571428571428571,,,,,,,,0,,,,,,,,0,,,,,,,,0.212765957446809,,,,,,,,0.6075,,,,,,,,0.0184774575018477,,,,,,,,0,,,,,,,,0.00221729490022173,,,,,,,,0.975609756097561,,,,,,,,94,,,,,
4816636,"Copper Canyon town, Texas",56,16,8,10,89,357,33,1062,9,15,23,430,8,3,0,591,0,902,75,81.8,83.5,83.9,Place,,,,1128,,,,,,,,133750,,,,,,,,0.3683,,,,,,,,154,,,,,,,,22,,,,,,,,0,,,,,,,,0.0195035460992908,,,,,,,,0,,,,,,,,0.0534883720930233,,,,,,,,0,,,,,,,,0,,,,,,,,0.222222222222222,,,,,,,,0.8105,,,,,,,,0.0292553191489362,,,,,,,,0.0132978723404255,,,,,,,,0.00797872340425532,,,,,,,,0.941489361702128,,,,,,,,72,,,,
4816636,"Copper Canyon town, Texas",56,17,10,31,121,413,97,1148,12,65,29,482,8,3,0,674,0,990,75,92.2,87.3,79.7,Place,,,,,1348,,,,,,,,129375,,,,,,,,0.3675,,,,,,,,285,,,,,,,,51,,,,,,,,0,,,,,,,,0.0378338278931751,,,,,,,,0,,,,,,,,0.0601659751037344,,,,,,,,0,,,,,,,,0,,,,,,,,0.219178082191781,,,,,,,,0.8355,,,,,,,,0.0719584569732938,,,,,,,,0.0482195845697329,,,,,,,,0.00890207715133531,,,,,,,,0.851632047477745,,,,,,,,73,,,
4816636,"Copper Canyon town, Texas",62,49,12,41,172,714,121,1831,17,206,56,754,9,8,0,1112,0,1626,69.7,100,78.7,76.2,Place,,,,,,2277,,,,,,,,127576,,,,,,,,0.3593,,,,,,,,540,,,,,,,,95,,,,,,,,0,,,,,,,,0.0417215634606939,,,,,,,,0,,,,,,,,0.0742705570291777,,,,,,,,0,,,,,,,,0,,,,,,,,0.162162162162162,,,,,,,,0.8115,,,,,,,,0.0531400966183575,,,,,,,,0.0904699165568731,,,,,,,,0.00746596398770312,,,,,,,,0.804128238910848,,,,,,,,111,,
4816636,"Copper Canyon town, Texas",43,36,13,7,99,433,34,1114,21,37,17,426,7,12,0,609,0,958,43.3,100,79.7,79.1,Place,,,,,,,1235,,,,,,,,146250,,,,,,,,0.4509,,,,,,,,198,,,,,,,,15,,,,,,,,0,,,,,,,,0.0121457489878543,,,,,,,,0,,,,,,,,0.039906103286385,,,,,,,,0,,,,,,,,0,,,,,,,,0.177215189873418,,,,,,,,0.75525,,,,,,,,0.0275303643724696,,,,,,,,0.0299595141700405,,,,,,,,0.017004048582996,,,,,,,,0.902024291497976,,,,,,,,79,
4816636,"Copper Canyon town, Texas",24,41,10,7,100,411,33,993,19,50,18,388,9,14,0,542,0,877,61.1,100,77.7,82.4,Place,,,,,,,,1121,,,,,,,,151250,,,,,,,,0.4597,,,,,,,,179,,,,,,,,14,,,,,,,,0,,,,,,,,0.0124888492417484,,,,,,,,0,,,,,,,,0.0463917525773196,,,,,,,,0,,,,,,,,0,,,,,,,,0.276923076923077,,,,,,,,0.803,,,,,,,,0.0294380017841213,,,,,,,,0.0446030330062444,,,,,,,,0.0169491525423729,,,,,,,,0.885816235504014,,,,,,,,65
4802260,"Alvarado city, Texas",130,81,79,535,756,156,1103,2344,242,34,462,1344,75,0,30,1411,0,2456,75.7,60.9,51,7.5,Place,3796,,,,,,,,42929,,,,,,,,0.3816,,,,,,,,1129,,,,,,,,666,,,,,,,,236,,,,,,,,0.175447839831401,,,,,,,,0.20903454384411,,,,,,,,0.34375,,,,,,,,0,,,,,,,,0.379746835443038,,,,,,,,0.710900473933649,,,,,,,,0.48775,,,,,,,,0.290569020021075,,,,,,,,0.00895679662802951,,,,,,,,0.0637513171759747,,,,,,,,0.617492096944152,,,,,,,,211,,,,,,,
4802260,"Alvarado city, Texas",184,173,97,426,814,124,1018,2478,116,31,548,1353,78,0,24,1439,0,2516,67.1,65.8,47.6,19.4,Place,,3804,,,,,,,,42537,,,,,,,,0.372,,,,,,,,931,,,,,,,,781,,,,,,,,181,,,,,,,,0.205310199789695,,,,,,,,0.194414607948443,,,,,,,,0.405025868440503,,,,,,,,0,,,,,,,,0.247422680412371,,,,,,,,0.436974789915966,,,,,,,,0.49975,,,,,,,,0.267613038906414,,,,,,,,0.00814931650893796,,,,,,,,0.0304942166140904,,,,,,,,0.651419558359621,,,,,,,,357,,,,,,
4802260,"Alvarado city, Texas",137,148,75,276,849,111,573,2987,136,0,538,1432,51,17,0,1533,0,2530,70.4,67.8,53.2,25.1,Place,,,3832,,,,,,,,43026,,,,,,,,0.3826,,,,,,,,1017,,,,,,,,575,,,,,,,,88,,,,,,,,0.150052192066806,,,,,,,,0.0865290068829892,,,,,,,,0.375698324022346,,,,,,,,0,,,,,,,,0,,,,,,,,0.357894736842105,,,,,,,,0.54125,,,,,,,,0.149530271398747,,,,,,,,0,,,,,,,,0.035490605427975,,,,,,,,0.779488517745303,,,,,,,,285,,,,,
4802260,"Alvarado city, Texas",141,156,61,398,663,154,448,3136,121,0,548,1400,53,20,0,1453,0,2598,69.3,61.7,65.3,65,Place,,,,3868,,,,,,,,41466,,,,,,,,0.4032,,,,,,,,973,,,,,,,,615,,,,,,,,89,,,,,,,,0.15899689762151,,,,,,,,0.0914696813977389,,,,,,,,0.391428571428571,,,,,,,,0,,,,,,,,0,,,,,,,,0.356902356902357,,,,,,,,0.65325,,,,,,,,0.115822130299897,,,,,,,,0,,,,,,,,0.031282316442606,,,,,,,,0.810754912099276,,,,,,,,297,,,,
4802260,"Alvarado city, Texas",94,108,71,368,850,173,680,2963,64,0,586,1384,50,25,0,1542,0,2641,74,54.1,64.8,70.3,Place,,,,,3863,,,,,,,,46441,,,,,,,,0.3915,,,,,,,,1020,,,,,,,,615,,,,,,,,76,,,,,,,,0.159202692208128,,,,,,,,0.0745098039215686,,,,,,,,0.423410404624278,,,,,,,,0,,,,,,,,0,,,,,,,,0.495049504950495,,,,,,,,0.658,,,,,,,,0.176028993010614,,,,,,,,0,,,,,,,,0.016567434636293,,,,,,,,0.767020450427129,,,,,,,,202,,,
4802260,"Alvarado city, Texas",103,136,100,311,857,179,819,2994,3,0,518,1329,56,28,0,1554,0,2530,73.2,51.4,63.7,76.9,Place,,,,,,3913,,,,,,,,47188,,,,,,,,0.3686,,,,,,,,1144,,,,,,,,532,,,,,,,,85,,,,,,,,0.135957066189624,,,,,,,,0.0743006993006993,,,,,,,,0.389766741911211,,,,,,,,0,,,,,,,,0,,,,,,,,0.468619246861925,,,,,,,,0.663,,,,,,,,0.209302325581395,,,,,,,,0,,,,,,,,0.000766675185279837,,,,,,,,0.765141834909277,,,,,,,,239,,
4802260,"Alvarado city, Texas",51,96,77,288,932,284,822,3036,148,0,512,1471,28,26,9,1721,0,2622,83.7,72.8,63.2,67.9,Place,,,,,,,4044,,,,,,,,46268,,,,,,,,0.3999,,,,,,,,1275,,,,,,,,506,,,,,,,,86,,,,,,,,0.125123639960435,,,,,,,,0.0674509803921569,,,,,,,,0.348062542488103,,,,,,,,0,,,,,,,,0.116883116883117,,,,,,,,0.380952380952381,,,,,,,,0.719,,,,,,,,0.20326409495549,,,,,,,,0,,,,,,,,0.0365974282888229,,,,,,,,0.750741839762611,,,,,,,,147,
4802260,"Alvarado city, Texas",59,140,126,282,1076,267,1092,2672,285,0,610,1424,37,58,35,1692,0,2666,82.5,73.2,68.1,63.1,Place,,,,,,,,4156,,,,,,,,57697,,,,,,,,0.3618,,,,,,,,1291,,,,,,,,388,,,,,,,,39,,,,,,,,0.0933589990375361,,,,,,,,0.0302091402013943,,,,,,,,0.428370786516854,,,,,,,,0,,,,,,,,0.277777777777778,,,,,,,,0.371859296482412,,,,,,,,0.71725,,,,,,,,0.262752646775746,,,,,,,,0,,,,,,,,0.0685755534167469,,,,,,,,0.642925890279115,,,,,,,,199
