GEOID,NAME,exp_blwh,exp_aswh,exp_hiswh,exp_whbl,exp_asbl,exp_hisbl,exp_blhis,exp_ashis,exp_whhis,exp_blas,exp_whas,exp_hisas,Geoid2
48113000202,"Census Tract 2.02, Dallas County, Texas",4.55558745859875e-05,0.000168104339575053,0.000294509066028953,1.59766643678292e-05,4.06704047358998e-06,7.12521933941015e-06,1.31779791491724e-05,4.8627657836402e-05,0.000191025334832741,1.75706388655632e-06,2.54700446443655e-05,1.13590453236973e-05,48113000202
48113000300,"Census Tract 3, Dallas County, Texas",6.56969714575081e-05,0.000337193063003278,0.000189192111516454,2.30402439311815e-05,9.3721334732029e-06,5.25851186088029e-06,9.72553353902687e-06,4.99167978464068e-05,0.000122714342676945,4.04899763665609e-06,5.10892365430546e-05,1.16601784741259e-05,48113000300
48113000401,"Census Tract 4.01, Dallas County, Texas",0.000252387493819348,0.000218288387746165,0.000420763182340778,8.85135082145825e-05,7.88381361568673e-05,0.000151964955175504,0.000281056752826012,0.000243084253150341,0.000272916650328296,3.40600598455236e-05,3.30735958113628e-05,5.6782604218804e-05,48113000401
48113000404,"Census Tract 4.04, Dallas County, Texas",9.0541894245421e-05,0.000340560192951595,0.000304695243575963,3.1753477871579e-05,3.47806154503757e-05,3.11178121098856e-05,5.75518955442969e-05,0.000216473101370828,0.00019763232321113,1.50261015981763e-05,5.15994015413158e-05,5.0566444678564e-05,48113000404
48113000405,"Census Tract 4.05, Dallas County, Texas",6.66469165258521e-05,0.000121252094423158,0.000132223318449426,2.33733942364436e-05,5.38200142776368e-05,5.86897976537177e-05,0.000108545841595645,0.000197479663283313,8.57630769064839e-05,2.3251601274995e-05,1.83713059757261e-05,4.61297242258793e-05,48113000405
48113000406,"Census Tract 4.06, Dallas County, Texas",0.000108490780351606,0.000382733262847933,0.000829191278423065,3.8048238573706e-05,4.053187982951e-05,8.78122821168923e-05,0.000162407410586949,0.000572940096505694,0.000537832480802417,1.75107926181539e-05,5.79891828864315e-05,0.000133834381780565,48113000406
48113000500,"Census Tract 5, Dallas County, Texas",0.00026528741649332,0.000618104169816039,0.000316825943909294,9.30375731525522e-05,7.71358741816505e-05,3.95380703452355e-05,7.31250284080601e-05,0.000170377040774854,0.000205500573666626,3.33246398118324e-05,9.36510077008108e-05,3.97987609189404e-05,48113000500
48113000601,"Census Tract 6.01, Dallas County, Texas",0.000370856160119804,0.000166730276010005,0.000459843406078667,0.000130061039390045,7.22196947315307e-05,0.000199182483266062,0.000368384815445953,0.000165619203783366,0.000298264979755054,3.12007265073721e-05,2.52618557276817e-05,3.8687366942062e-05,48113000601
48113000603,"Census Tract 6.03, Dallas County, Texas",0.000183776653370539,0.000365564484088248,0.000117609505452372,6.44513564107298e-05,2.89735318658178e-05,9.32137256836138e-06,1.7239729402871e-05,3.42928912318078e-05,7.62842226267622e-05,1.25172952760119e-05,5.53878844154709e-05,8.01055455093556e-06,48113000603
48113000605,"Census Tract 6.05, Dallas County, Texas",1.33336637540834e-05,0.000518501148122953,0.000101292023054016,4.67618002131399e-06,5.57228531029503e-06,1.08857628214955e-06,2.01330441423828e-06,7.82906086096452e-05,6.57003292994616e-05,2.40736755581517e-06,7.85598243580751e-05,1.82880815401125e-05,48113000605
48113000606,"Census Tract 6.06, Dallas County, Texas",4.19457443035391e-05,0.000239131466904313,7.01390756973565e-05,1.47105743109268e-05,5.15081739642317e-06,1.51077386823185e-06,2.79415209361429e-06,1.59293797259754e-05,4.5493813146755e-05,2.22528280509402e-06,3.6231599691727e-05,3.72098008286734e-06,48113000606
48113000701,"Census Tract 7.01, Dallas County, Texas",0.00029900302739694,0.000813955241810614,8.35712241275263e-05,0.00010486180008835,9.72181644977357e-05,9.98168031504291e-06,1.84609580139928e-05,5.02549879683555e-05,5.42062126867543e-05,4.20006948702631e-05,0.000123325051571175,1.17391770748022e-05,48113000701
48113000702,"Census Tract 7.02, Dallas County, Texas",2.22448080972909e-05,0.000220439894262407,0.000205972227451455,7.80136121031696e-06,3.01714140992174e-06,2.81912372901906e-06,5.21392422468581e-06,5.16685466449099e-05,0.000133598310726678,1.30348105617145e-06,3.33995776816695e-05,1.20693734648629e-05,48113000702
48113000800,"Census Tract 8, Dallas County, Texas",0.000295043727644384,0.000235451212134289,0.000546684354542358,0.000103473254618571,0.000114370864991141,0.000265552943811018,0.000491135920151569,0.000391936980479568,0.000354592010637827,4.94110933626282e-05,3.56739921157888e-05,9.155345174712e-05,48113000800
48113000900,"Census Tract 9, Dallas County, Texas",9.44489506297227e-05,0.000130742788078988,0.000542219140066379,3.31237013407904e-05,1.03982568296739e-05,4.31238614321798e-05,7.9756891642877e-05,0.000110405021044479,0.000351695770118392,4.49230876289519e-06,1.98092723704727e-05,2.57897602682644e-05,48113000900
48113001001,"Census Tract 10.01, Dallas County, Texas",3.16802618376262e-05,7.04539923673331e-05,0.000104118931373144,1.11104202271289e-05,3.48511504435886e-06,5.15040300681896e-06,9.52558794341815e-06,2.11840326225735e-05,6.75339268707834e-05,1.50565744912093e-06,1.06747174731238e-05,4.94842641831625e-06,48113001001
48113001002,"Census Tract 10.02, Dallas County, Texas",1.68684244635969e-05,8.96979802536532e-05,0.000189067805133505,5.91583760641625e-06,3.59180223959434e-06,7.57089695880919e-06,1.40022527744359e-05,7.44570896694286e-05,0.00012263371470598,1.55174900368586e-06,1.35904377444698e-05,1.73926011215887e-05,48113001002
48113001101,"Census Tract 11.01, Dallas County, Texas",6.79530107238746e-05,0.000222055720299013,0.000246745093209071,2.38314477547706e-05,8.39187975935508e-06,9.32493497863107e-06,1.72463180236584e-05,5.63572317172375e-05,0.000160044526588411,3.62550335095885e-06,3.36443968302644e-05,1.31646140874792e-05,48113001101
48113001102,"Census Tract 11.02, Dallas County, Texas",3.05439157384037e-05,4.27917348674504e-05,7.82281470399766e-05,1.07118981836391e-05,7.23026200517171e-07,1.32177393842557e-06,2.44459974784911e-06,3.42486094981818e-06,5.07405703435538e-05,3.12365523336276e-07,6.48351732167632e-06,8.00021067994424e-07,48113001102
48113001202,"Census Tract 12.02, Dallas County, Texas",0.00025709842821703,2.16963747993279e-05,0.000311809163213964,9.0165655570212e-05,6.77717564230632e-06,9.73980900277892e-05,0.000180136208924297,1.5201581475451e-05,0.000202246574647073,2.92791051657138e-06,3.28728952599731e-06,3.55097203226315e-06,48113001202
48113001203,"Census Tract 12.03, Dallas County, Texas",4.76461661983097e-06,1.20311589323467e-05,0.000170965136840268,1.67097396918015e-06,1.94621688611491e-07,2.76561250771022e-06,5.11495607717149e-06,1.29158029714898e-05,0.000110891908863773,8.40814697617231e-08,1.82288069365107e-06,3.01703182659297e-06,48113001203
48113001204,"Census Tract 12.04, Dallas County, Texas",0,0,8.30652586251522e-05,0,0,0,0,0,5.38780318575252e-05,0,0,0,48113001204
48113001301,"Census Tract 13.01, Dallas County, Texas",3.05647321162493e-05,9.93476533056411e-05,0.000198664654183566,1.07191985874886e-05,2.48633637133394e-06,4.97190561588263e-06,9.19545987522941e-06,2.98889372298654e-05,0.000128858451104916,1.07415991462857e-06,1.50524916334946e-05,6.98182490740966e-06,48113001301
48113001302,"Census Tract 13.02, Dallas County, Texas",0.00020730555317215,4.34428476048517e-05,0.000127310189997027,7.27030547589876e-05,2.06587318355753e-05,6.05408535602299e-05,0.000111969339873803,2.34642386280608e-05,8.25763091089736e-05,8.92509230878142e-06,6.58216956665731e-06,5.48106493137884e-06,48113001302
48113001400,"Census Tract 14, Dallas County, Texas",0.000240935530362331,0.000100005554189492,0.000287271322483799,8.44972495395338e-05,3.83540508322771e-05,0.000110174069775385,0.000203765179023904,8.45771880227113e-05,0.0001863307683707,1.65699156568889e-05,1.5152172373002e-05,1.97565779403356e-05,48113001400
48113001502,"Census Tract 15.02, Dallas County, Texas",7.74789969410944e-05,4.38908794779616e-05,0.000252125039674607,2.71722569467404e-05,2.08742605777539e-05,0.000119909280445996,0.000221770295374572,0.000125630089319272,0.000163534083255777,9.01820615209234e-06,6.65005235801804e-06,2.93462186354674e-05,48113001502
48113001503,"Census Tract 15.03, Dallas County, Texas",6.33541490723538e-05,8.52482022464716e-05,0.000173132403007384,2.22186048503557e-05,4.6095119130014e-05,9.36155664469896e-05,0.000173140492090244,0.00023297472861495,0.000112297647406316,1.99142520699744e-05,1.29162371569839e-05,5.4421097362256e-05,48113001503
48113001504,"Census Tract 15.04, Dallas County, Texas",0.000109773378471913,0.000133159587597239,0.000148383790561997,3.84980519045485e-05,6.75735220642704e-05,7.52992370016105e-05,0.000139264733882278,0.000168933805160676,9.62451297613713e-05,2.91934629314722e-05,2.01754496612073e-05,3.94616322254429e-05,48113001504
48113001600,"Census Tract 16, Dallas County, Texas",0.000540581628419445,0.000253741207085731,0.000111304646133127,0.000189584577601954,0.000162213577216608,7.11556668995545e-05,0.000131601267284694,6.17717337388321e-05,7.21947462694749e-05,7.00803496516055e-05,3.84451697613871e-05,1.44293999440273e-05,48113001600
48113001701,"Census Tract 17.01, Dallas County, Texas",4.19844635432445e-05,2.69946094920059e-05,2.42140120338049e-05,1.47241533345537e-05,1.05173803215607e-05,9.4340306625214e-06,1.74480887452444e-05,1.12185390096648e-05,1.57057635568573e-05,4.54377311074074e-06,4.09004259293159e-06,2.62056407292261e-06,48113001701
48113001703,"Census Tract 17.03, Dallas County, Texas",0.000108602075109402,0.000496270881175117,0.000132972845951598,3.80872701806583e-05,2.69240415058254e-05,7.2141375997542e-06,1.33424320487924e-05,6.09699262486755e-05,8.62492376349101e-05,1.16318638374088e-05,7.51916430663319e-05,1.42421039066115e-05,48113001703
48113001704,"Census Tract 17.04, Dallas County, Texas",3.19542389812452e-05,0.000160555641643683,3.79259574589741e-05,1.12065053293871e-05,4.96439012623754e-06,1.17267289277371e-06,2.16883974985827e-06,1.08974417405214e-05,2.45996458449961e-05,2.1447415304154e-06,2.43263164467184e-05,2.54555823065512e-06,48113001704
48113001800,"Census Tract 18, Dallas County, Texas",0.000171741312932413,0.000649923732127248,0.000217776563674407,6.02305046220203e-05,4.17275873875329e-05,1.39820876550192e-05,2.58596473740271e-05,9.78611275636188e-05,0.000141254873934976,1.80273683893387e-05,9.84720948582237e-05,2.285960362646e-05,48113001800
48113001900,"Census Tract 19, Dallas County, Texas",0.000426058405939627,0.000303202271476562,0.000267239273186604,0.000149420732554293,3.93907007003728e-05,3.47185467121159e-05,6.42113965715065e-05,4.56957098457574e-05,0.000173337521758705,1.70177745011916e-05,4.5939179263919e-05,1.06741649162448e-05,48113001900
48113002000,"Census Tract 20, Dallas County, Texas",0.000183745657370252,3.67657068158735e-05,0.000370365485630827,6.44404859643205e-05,3.01106110527427e-05,0.000303324267395159,0.000560993378696788,0.000112249281871472,0.000240227548364043,1.30085421147081e-05,5.57049387510825e-06,2.62205653543948e-05,48113002000
48113002100,"Census Tract 21, Dallas County, Texas",0.000280393960472298,0.000146480719838057,6.05373532796124e-05,9.8335510797332e-05,7.3176838357954e-05,3.0242424535175e-05,5.59328802329822e-05,2.92199180943219e-05,3.9265915769768e-05,3.16142366534247e-05,2.21937784785645e-05,6.82554720411936e-06,48113002100
48113002200,"Census Tract 22, Dallas County, Texas",0.00019121621101135,0.000228889663418492,8.95052921399205e-05,6.70604450640056e-05,5.79677150480986e-05,2.26677657373171e-05,4.19236699974233e-05,5.01834790273539e-05,5.80551852982677e-05,2.5043512440705e-05,3.46798301616715e-05,1.17224731384411e-05,48113002200
48113002400,"Census Tract 24, Dallas County, Texas",9.90301026664019e-06,4.22489430399191e-05,0.000215123786516868,3.47303333980868e-06,3.62133797485021e-06,1.84391817014458e-05,3.41029714896567e-05,0.000145492578636629,0.000139534221828784,1.56450918498181e-06,6.40127713611795e-06,3.39859427438414e-05,48113002400
48113002500,"Census Tract 25, Dallas County, Texas",6.74642089272796e-05,0,0.000108147704099743,2.36600226132809e-05,0,0.000515271480501033,0.000952986357717927,0,7.01470812617178e-05,0,0,0,48113002500
48113002701,"Census Tract 27.01, Dallas County, Texas",7.63207055544894e-06,0,1.7753754536043e-06,2.67660385853959e-06,0,0.000357294310037865,0.000660810108925954,0,1.15154923769053e-06,0,0,0,48113002701
48113002702,"Census Tract 27.02, Dallas County, Texas",8.69801890843389e-06,0,1.09151412784804e-06,3.05043707376929e-06,0,0.000126979476872989,0.000234846510527715,0,7.07981097350467e-07,0,0,0,48113002702
48113003101,"Census Tract 31.01, Dallas County, Texas",0.000347782728451019,0.000304631784197283,0.000138079967056805,0.000121969075907038,8.59111434997787e-05,3.89408081481724e-05,7.20204015320911e-05,6.30845111689196e-05,8.95618335162792e-05,3.7115777105354e-05,4.61557694656264e-05,1.47360546132375e-05,48113003101
48113003400,"Census Tract 34, Dallas County, Texas",9.62830289877017e-05,7.40328451890575e-06,1.21650833828429e-05,3.37669214439282e-05,4.25201801645047e-05,6.98691960080386e-05,0.000129221959957179,9.93598711747877e-06,7.89055208999009e-06,1.83697884252852e-05,1.12169613043977e-06,2.32096985593713e-06,48113003400
48113003700,"Census Tract 37, Dallas County, Texas",5.96252323124032e-05,4.53564925023939e-07,1.64524070832822e-05,2.09108558043604e-05,9.47150284608814e-06,0.000343564971445012,0.000635417916897865,4.8335791519708e-06,1.067140857246e-05,4.09192770771394e-06,6.87211223617479e-08,1.12908676061741e-06,48113003700
48113003800,"Census Tract 38, Dallas County, Texas",9.15903968253716e-06,0,9.36625547985778e-07,3.21211927702811e-06,0,0.000149391774903732,0.000276297697089871,0,6.07516812060698e-07,0,0,0,48113003800
48113003901,"Census Tract 39.01, Dallas County, Texas",1.97551931582317e-05,0,9.85732505028953e-07,6.92824127467823e-06,0,8.14461482280172e-05,0.000150633347831517,0,6.39368710673786e-07,0,0,0,48113003901
48113003902,"Census Tract 39.02, Dallas County, Texas",2.69707629331075e-05,0,4.88084207431117e-06,9.45877630585735e-06,0,0.000142009262257339,0.00026264385808669,0,3.16582611218957e-06,0,0,0,48113003902
48113004000,"Census Tract 40, Dallas County, Texas",2.59864430101641e-05,0,1.30391935002911e-06,9.11357057372393e-06,0,4.69818440807362e-05,8.68921688152362e-05,0,8.45751996000399e-07,0,0,0,48113004000
48113004100,"Census Tract 41, Dallas County, Texas",8.91912633798678e-06,0,6.22390310974586e-06,3.12798051297014e-06,0,0.000158303622573971,0.000292780016746957,0,4.03696630306403e-06,0,0,0,48113004100
48113004201,"Census Tract 42.01, Dallas County, Texas",6.07393613740579e-05,1.71614866798429e-05,0.000370967328805181,2.13015862258981e-05,2.96223392447855e-06,6.40324481649137e-05,0.000118426988222029,3.34607268652365e-05,0.000240617917650286,1.27975963997205e-06,2.60019362381855e-06,7.81616738163266e-06,48113004201
48113004202,"Census Tract 42.02, Dallas County, Texas",1.66249143079657e-05,2.13021787187499e-05,0.000220871278100568,5.83043742340946e-06,1.64996128388658e-06,1.71075955375267e-05,3.16402241877742e-05,4.05419058326416e-05,0.00014326217668949,7.12824818183868e-07,3.2275635736731e-06,9.47027610113084e-06,48113004202
48113004300,"Census Tract 43, Dallas County, Texas",8.78758309460963e-05,7.14523219694472e-05,0.0001706838360582,3.08184766471749e-05,4.18414498019285e-05,9.9949994088135e-05,0.000184855914647869,0.000150307361980774,0.000110709450724851,1.8076559819242e-05,1.08259776940076e-05,3.5110638948909e-05,48113004300
48113004400,"Census Tract 44, Dallas County, Texas",0.000223580237209602,8.04717629903535e-05,0.000209690272172582,7.84106647417144e-05,1.32990552039884e-05,3.46541743555043e-05,6.40923409280515e-05,2.3068334361878e-05,0.000136009919806673,5.74552669834156e-06,1.21925430429475e-05,5.38858475233043e-06,48113004400
48113004500,"Census Tract 45, Dallas County, Texas",4.19409654665638e-05,0,0.000370110334148412,1.47088983498105e-05,0,0.000126388741767703,0.00023375395540354,0,0.000240062051260614,0,0,0,48113004500
48113004600,"Census Tract 46, Dallas County, Texas",0.000142092008610094,1.33198371484164e-05,0.000148390375061757,4.98323509656083e-05,4.65759011398874e-06,5.18881376849935e-05,9.59662803248998e-05,8.99596844446424e-06,9.6249400618932e-05,2.0121962003608e-06,2.01813259362277e-06,2.10138875359787e-06,48113004600
48113004700,"Census Tract 47, Dallas County, Texas",9.87990593411817e-06,6.09835193309498e-06,0.000166907187323231,3.46493053924779e-06,1.37212918494637e-06,3.75541171477269e-05,6.94557387168508e-05,4.28714140896577e-05,0.000108259829737387,5.9279435604709e-07,9.23981477132744e-07,1.00144312393938e-05,48113004700
48113004800,"Census Tract 48, Dallas County, Texas",3.02828523281601e-06,9.41576101948499e-07,5.7478935358975e-05,1.06203419897983e-06,4.92856240863667e-07,3.00866302269635e-05,5.56447411529941e-05,1.73014608733037e-05,3.72821557612025e-05,2.12926305432375e-07,1.42661310310724e-07,4.04148764242793e-06,48113004800
48113004900,"Census Tract 49, Dallas County, Texas",5.42900282055355e-05,0,1.8404886650822e-05,1.90397740586154e-05,0,0.000426809321432563,0.000789377010108486,0,1.19378316003566e-05,0,0,0,48113004900
48113005000,"Census Tract 50, Dallas County, Texas",5.39667439451663e-06,0,8.82610831354675e-05,1.89263967133167e-06,0,5.11461661246555e-05,9.45940157972197e-05,0,5.72481628018731e-05,0,0,0,48113005000
48113005100,"Census Tract 51, Dallas County, Texas",1.03549796930976e-06,0,0.000154590412891893,3.63154119190579e-07,0,3.85405461503335e-06,7.12801233721539e-06,0,0.000100270887354288,0,0,0,48113005100
48113005200,"Census Tract 52, Dallas County, Texas",6.63503183268536e-06,3.74104515958363e-06,0.000199612419878897,2.32693758212433e-06,6.2888259148173e-07,3.35555361003318e-05,6.20604270557208e-05,3.49916723978296e-05,0.000129473193672046,2.71693113838409e-07,5.66818128979003e-07,8.1737844346962e-06,48113005200
48113005300,"Census Tract 53, Dallas County, Texas",6.68154450194379e-06,6.53477611547079e-06,0.000329819983232848,2.34324979898653e-06,6.11289992356292e-07,3.08527257042585e-05,5.70616224790509e-05,5.58081933866688e-05,0.000213928805591981,2.64092668061019e-07,9.90105548867547e-07,1.30363629736304e-05,48113005300
48113005400,"Census Tract 54, Dallas County, Texas",9.72371634149236e-05,0,0.000133830938715057,3.41015409775021e-05,0,0.000539608981961941,0.000997998177216715,0,8.68058162817661e-05,0,0,0,48113005400
48113005500,"Census Tract 55, Dallas County, Texas",2.14002535894176e-05,0,1.09147265620128e-05,7.50517188160239e-06,0,0.000581565104423767,0.0010755953543203,0,7.07954197889218e-06,0,0,0,48113005500
48113005600,"Census Tract 56, Dallas County, Texas",1.00610131480809e-05,0,2.5676022083054e-05,3.52844571041662e-06,0,0.000547220220645089,0.00101207504136476,0,1.6654056806204e-05,0,0,0,48113005600
48113005700,"Census Tract 57, Dallas County, Texas",8.83776439051514e-05,0,3.48493173770147e-05,3.09944648659307e-05,0,0.000555398549511395,0.00102720072973187,0,2.26040665246694e-05,0,0,0,48113005700
48113005901,"Census Tract 59.01, Dallas County, Texas",0.000115446742243033,3.68074730857686e-07,2.97660733073039e-05,4.04877278712935e-05,6.88717151037834e-06,0.000556963124255223,0.00103009438568397,3.28421319131265e-06,1.93069578361457e-05,2.97543150110911e-06,5.57682202083932e-08,7.67166837817112e-07,48113005901
48113005902,"Census Tract 59.02, Dallas County, Texas",8.74375645962397e-05,0,2.68922317737142e-05,3.06647745299615e-05,0,0.000510952403700569,0.000944998294290128,0,1.74429183055044e-05,0,0,0,48113005902
48113006001,"Census Tract 60.01, Dallas County, Texas",1.75329520903662e-06,0,1.52362445813311e-05,6.14889064189257e-07,0,0.000140819836282,0.000260444033778712,0,9.88257768083849e-06,0,0,0,48113006001
48113006002,"Census Tract 60.02, Dallas County, Texas",0.000522562863735167,0.000160308618337002,0.000118749562806479,0.000183265310146333,0.000451379923529187,0.000334362363887585,0.000618397841482219,0.000189708282831288,7.70236899740096e-05,0.000195007492032558,2.42888891282729e-05,4.43143897699359e-05,48113006002
48113006100,"Census Tract 61, Dallas County, Texas",0.000177103912424422,1.74720881213094e-06,9.84114276913732e-05,6.21111940611221e-05,7.27164288330326e-06,0.000409574833207777,0.000757502099926186,7.4730948971188e-06,6.38319090803967e-05,3.14153281462389e-06,2.64725387580702e-07,1.74565725394897e-06,48113006100
48113006200,"Census Tract 62, Dallas County, Texas",0.000191027216159723,1.433143298763e-05,0.000194758072521336,6.69941636603639e-05,4.41517568400112e-05,0.000600003577312427,0.00110969701487205,8.32527883980384e-05,0.000126324552640801,1.90746706297521e-05,2.17140282597938e-06,1.94472084162274e-05,48113006200
48113006301,"Census Tract 63.01, Dallas County, Texas",3.10669858971002e-05,3.927864135993e-06,0.000172493520795937,1.08953414045688e-05,4.49438300176122e-06,0.000197372393987659,0.000365037084290927,4.61524035979177e-05,0.000111883253751119,1.94168661856876e-06,5.95123690165524e-07,1.07808450497461e-05,48113006301
48113006302,"Census Tract 63.02, Dallas County, Texas",2.18005965326609e-05,0,0.000213593893501742,7.64557407768258e-06,0,9.34473284070123e-05,0.000172829338527482,0,0.000138541898130864,0,0,0,48113006302
48113006401,"Census Tract 64.01, Dallas County, Texas",1.68759436575169e-06,0,4.74483191650679e-05,5.91847462389573e-07,0,2.18634411839039e-05,4.04360846068346e-05,0,3.07760680442578e-05,0,0,0,48113006401
48113006402,"Census Tract 64.02, Dallas County, Texas",1.53850008599686e-06,0,0.000166466720881893,5.39559381248467e-07,0,1.18904800629923e-05,2.19912526028616e-05,0,0.000107974133101376,0,0,0,48113006402
48113006501,"Census Tract 65.01, Dallas County, Texas",3.52589635252563e-06,1.23300539763391e-06,9.13985175510108e-05,1.23654881246386e-06,8.74427297301597e-07,6.48183364264822e-05,0.000119880475985871,4.19221835195528e-05,5.92831747212889e-05,3.77774609199175e-07,1.86816727062885e-07,9.79269830903688e-06,48113006501
48113006502,"Census Tract 65.02, Dallas County, Texas",3.99626196509278e-06,2.56946313162536e-06,0.000124422857994405,1.40150829552612e-06,6.70294729989224e-07,3.24581368681057e-05,6.00308047365024e-05,3.85978048685461e-05,8.07035193507124e-05,2.89584200369042e-07,3.89307859868367e-07,9.01614913002935e-06,48113006502
48113006700,"Census Tract 67, Dallas County, Texas",4.25746499404664e-06,3.68398829032809e-07,0.000148445084332399,1.49311345432028e-06,1.23183358457846e-07,4.96363250736458e-05,9.18015889341307e-05,7.94359975101995e-06,9.62848863066349e-05,5.3218312425583e-08,5.58173253951507e-08,1.85556355415498e-06,48113006700
48113006800,"Census Tract 68, Dallas County, Texas",7.84469814187366e-05,0,0.000233134985821138,2.75117337596236e-05,0,0.000256484968751581,0.000474364845386538,0,0.000151216698786893,0,0,0,48113006800
48113006900,"Census Tract 69, Dallas County, Texas",2.17751119222067e-05,1.13263851774799e-06,9.8051721245307e-05,7.63663650220036e-06,2.12668413669982e-06,0.000184105552549205,0.000340500273348938,1.77112166530551e-05,6.35985952295608e-05,9.18781093763998e-07,1.7160980903821e-07,4.13720342807202e-06,48113006900
48113007101,"Census Tract 71.01, Dallas County, Texas",2.07440259725073e-05,0.000321883562956878,4.73569317403528e-05,7.27502969951154e-06,4.42959031592034e-06,6.51700895509442e-07,1.20531037760746e-06,1.87027146672192e-05,3.07167920646043e-05,1.91369454690307e-06,4.87696435411699e-05,4.36880970693366e-06,48113007101
48113007102,"Census Tract 71.02, Dallas County, Texas",0.000638003923277518,0.000111966847650945,0.000268480838422682,0.00022375104506716,8.69854001607745e-05,0.000208578821817889,0.000385763193235626,6.76997226983627e-05,0.000174142829446296,3.7579883031072e-05,1.69644675180156e-05,1.58141323836654e-05,48113007102
48113007201,"Census Tract 72.01, Dallas County, Texas",9.54082380107373e-05,0,0.000683300269522709,3.34601280400481e-05,0,0.000140137929527861,0.000259182858148929,0,0.000443204226399081,0,0,0,48113007201
48113007202,"Census Tract 72.02, Dallas County, Texas",5.09517272881239e-05,0,0.000753437443514367,1.78690158676903e-05,0,7.5308717041185e-05,0.00013928226706377,0,0.000488696806055903,0,0,0,48113007202
48113007301,"Census Tract 73.01, Dallas County, Texas",3.39936901415969e-06,1.37697895189316e-05,4.59502355545223e-05,1.19217506622808e-06,3.34421117642541e-08,1.11597414825798e-07,2.06397632918014e-07,8.36052794106353e-07,2.98043766557021e-05,1.4447834304261e-08,2.08630636589915e-06,1.95295475945147e-07,48113007301
48113007302,"Census Tract 73.02, Dallas County, Texas",5.50264857808553e-05,9.97465730658141e-05,0.000330501951725376,1.92980532730737e-05,2.62824303633732e-06,8.70846412482736e-06,1.61061650444281e-05,2.919566360847e-05,0.000214371145997277,1.13546716690654e-06,1.51129332861421e-05,6.8198815435395e-06,48113007302
48113007601,"Census Tract 76.01, Dallas County, Texas",4.71155842046885e-05,0.000236042251761109,9.42225614641178e-05,1.65236620342274e-05,1.24143259211534e-05,4.95550935654222e-06,9.16513525595526e-06,4.59159999823483e-05,6.11149143731697e-05,5.36330137200345e-06,3.57635424850401e-05,1.07256229908722e-05,48113007601
48113007604,"Census Tract 76.04, Dallas County, Texas",0,0.000363475527219453,5.67434914334005e-05,0,0,0,0,1.86220858347727e-05,3.68051299635662e-05,0,5.5071379649188e-05,4.34997543436315e-06,48113007604
48113007605,"Census Tract 76.05, Dallas County, Texas",0,0.00014339180478116,3.78452465323352e-05,0,0,0,0,7.95605039283222e-06,2.45472948868619e-05,0,2.17257667389467e-05,1.85847192792718e-06,48113007605
48113007700,"Census Tract 77, Dallas County, Texas",2.45377216127545e-06,0.000268838996925665,0.000127366404770485,8.60549701045125e-07,1.71017173616835e-07,8.10218859863134e-08,1.49848681604607e-07,1.64176486672162e-05,8.2612771300332e-05,7.38837249578273e-08,4.07326858494693e-05,3.8350359366855e-06,48113007700
48113007801,"Census Tract 78.01, Dallas County, Texas",6.11809035634842e-06,0.000210651134656871,7.40164672335115e-05,2.14564371958073e-06,9.51020923958784e-07,3.3416012295039e-07,6.18023800105174e-07,2.12790931735778e-05,4.80087782256189e-05,4.10864984427462e-07,3.19164503287634e-05,4.97063182888706e-06,48113007801
48113007804,"Census Tract 78.04, Dallas County, Texas",0.000656857909082113,0.000133658990069723,8.8224343345606e-05,0.000230363228587581,0.000486376582217698,0.000321042786291086,0.000593763495859818,0.000120820390680522,5.72243325315367e-05,0.000210126929749252,2.02511157820334e-05,2.82227101783114e-05,48113007804
48113007805,"Census Tract 78.05, Dallas County, Texas",0.00034549696798856,5.49669263840819e-05,0.000159868714348464,0.000121167448717003,2.69566816767936e-05,7.84022379686452e-05,0.000145003684516018,2.30693973918652e-05,0.000103694514737597,1.16459652130975e-05,8.32822086868888e-06,5.38883306792575e-06,48113007805
48113007809,"Census Tract 78.09, Dallas County, Texas",0.000264201671527853,1.23294818647333e-05,0.000160419996149606,9.26567971700916e-05,3.97105389929071e-06,5.16677390196133e-05,9.55586565201391e-05,4.45942947964703e-06,0.000104052088757542,1.71559526966138e-06,1.86808058810669e-06,1.04168828668575e-06,48113007809
48113007810,"Census Tract 78.10, Dallas County, Texas",0.000634683826724169,0.000182287073435039,0.00013474598740358,0.000222586671234285,8.48410581147123e-05,6.27142228607089e-05,0.000115988951616385,3.33131011862666e-05,8.73993378479112e-05,3.66534732758639e-05,2.76189175735603e-05,7.7816831631247e-06,48113007810
48113007811,"Census Tract 78.11, Dallas County, Texas",0.000598494457279414,2.78394263189479e-05,0.000175583024643648,0.000209894885277879,7.03156419298275e-05,0.000443480154668124,0.000820209449407925,3.81526683416491e-05,0.000113887176804944,3.03781277558491e-05,4.2180435853683e-06,8.91216867509427e-06,48113007811
48113007812,"Census Tract 78.12, Dallas County, Texas",8.58110437604714e-05,0.000173345540765782,9.61689265295065e-05,3.00943458483366e-05,6.88624394519176e-06,3.82036183396378e-06,7.06569807778529e-06,1.4273305631852e-05,6.23773713947341e-05,2.97503076959381e-06,2.62641563767302e-05,3.33413396418658e-06,48113007812
