GEOID,NAME,tot_popE,med_incE,giniE,pop_u18E,pop_bpE,bp_u18E,year,bp_per,cbp_per,type
76053,ZCTA5 76053,29968,51283,0.4128,7482,4311,1980,2016,0.143853443673251,0.264635124298316,Zip
76054,ZCTA5 76054,11917,84966,0.4044,2309,569,137,2016,0.0477469161701771,0.0593330446080554,Zip
76055,ZCTA5 76055,2521,44464,0.5045,567,404,179,2016,0.160253867512892,0.315696649029982,Zip
76058,ZCTA5 76058,17735,57939,0.398,5283,2024,820,2016,0.114124612348464,0.155214840053,Zip
76059,ZCTA5 76059,5133,41046,0.4384,1384,1078,404,2016,0.210013637249172,0.291907514450867,Zip
76060,ZCTA5 76060,7294,73662,0.3953,1865,456,116,2016,0.0625171373731835,0.0621983914209115,Zip
76061,ZCTA5 76061,84,,,0,0,0,2016,0,,Zip
76063,ZCTA5 76063,67723,89652,0.3988,19698,3841,1160,2016,0.0567163297550315,0.0588892273327241,Zip
76064,ZCTA5 76064,1622,67159,0.3581,502,56,15,2016,0.0345252774352651,0.0298804780876494,Zip
76065,ZCTA5 76065,32306,82987,0.3823,8802,1876,710,2016,0.0580697084132978,0.080663485571461,Zip
76070,ZCTA5 76070,617,,0.3317,138,0,0,2016,0,0,Zip
76071,ZCTA5 76071,3830,58966,0.461,974,446,183,2016,0.11644908616188,0.18788501026694,Zip
76078,ZCTA5 76078,10682,63898,0.3695,3323,1023,507,2016,0.0957685826624228,0.152572976226302,Zip
76084,ZCTA5 76084,8389,55065,0.3957,1998,600,91,2016,0.0715222314936226,0.0455455455455456,Zip
76092,ZCTA5 76092,29155,187670,0.4734,9465,722,213,2016,0.0247641913908421,0.0225039619651347,Zip
76093,ZCTA5 76093,1629,47500,0.3792,478,191,85,2016,0.117249846531615,0.177824267782427,Zip
76102,ZCTA5 76102,9389,56859,0.5258,1202,2793,814,2016,0.297475769517521,0.67720465890183,Zip
76103,ZCTA5 76103,13685,36523,0.4665,3100,3275,1010,2016,0.239313116550968,0.325806451612903,Zip
76104,ZCTA5 76104,17603,23493,0.5307,5305,7433,3270,2016,0.422257569732432,0.616399622997172,Zip
76105,ZCTA5 76105,21626,24424,0.4805,7132,8376,3706,2016,0.387311569407195,0.519629837352776,Zip
76106,ZCTA5 76106,38010,35052,0.3963,12477,10498,4875,2016,0.276190476190476,0.390718922817985,Zip
76107,ZCTA5 76107,28298,59314,0.5596,4985,4703,1013,2016,0.16619549084741,0.20320962888666,Zip
76108,ZCTA5 76108,41303,61246,0.4326,10823,4460,1764,2016,0.107982471006949,0.162986233022267,Zip
76109,ZCTA5 76109,21988,65202,0.5816,4015,3940,279,2016,0.179188648353647,0.0694894146948941,Zip
76110,ZCTA5 76110,30322,43823,0.4961,8700,7335,2793,2016,0.241903568366203,0.321034482758621,Zip
76111,ZCTA5 76111,22665,42366,0.4184,6944,5315,2339,2016,0.234502536951246,0.336837557603687,Zip
76112,ZCTA5 76112,40917,38570,0.477,10006,10405,3772,2016,0.254295280690178,0.376973815710574,Zip
76114,ZCTA5 76114,25632,40058,0.4192,7027,4673,1875,2016,0.182311173533084,0.266827949338267,Zip
76115,ZCTA5 76115,20618,35153,0.4228,6554,5903,2538,2016,0.286303230187215,0.387244430881904,Zip
76116,ZCTA5 76116,49081,46110,0.4964,10911,10268,3396,2016,0.209205191418268,0.311245532031894,Zip
76117,ZCTA5 76117,30825,42620,0.4051,8553,5533,2339,2016,0.179497161394972,0.273471296621069,Zip
76118,ZCTA5 76118,16002,63341,0.3759,4266,1481,578,2016,0.0925509311336083,0.135489920300047,Zip
76119,ZCTA5 76119,47704,32318,0.4268,15345,15759,7128,2016,0.330349656213315,0.464516129032258,Zip
76120,ZCTA5 76120,17811,41326,0.4385,5126,4300,1901,2016,0.241423839200494,0.370854467420991,Zip
76123,ZCTA5 76123,30668,81470,0.3449,9387,2506,1138,2016,0.0817138385287596,0.121231490359007,Zip
76126,ZCTA5 76126,21214,78318,0.4328,5141,985,282,2016,0.0464316017724144,0.0548531414121766,Zip
76127,ZCTA5 76127,1974,63594,0.1034,66,0,0,2016,0,0,Zip
76129,ZCTA5 76129,2968,,,0,0,0,2016,0,,Zip
76131,ZCTA5 76131,35462,75826,0.329,10764,2160,635,2016,0.0609102701483278,0.058992939427722,Zip
76132,ZCTA5 76132,26545,51441,0.5053,5940,3274,1443,2016,0.12333772838576,0.242929292929293,Zip
76133,ZCTA5 76133,51375,52284,0.415,14031,8979,3848,2016,0.174773722627737,0.274249875276174,Zip
76134,ZCTA5 76134,27439,46546,0.3963,9050,6022,2989,2016,0.21946863952768,0.330276243093923,Zip
76135,ZCTA5 76135,22878,59788,0.4544,5575,2331,575,2016,0.101888276947286,0.103139013452915,Zip
76137,ZCTA5 76137,59092,69807,0.3653,16735,5337,2571,2016,0.0903167941514926,0.153630116522259,Zip
76140,ZCTA5 76140,29684,52257,0.4143,9088,6310,3227,2016,0.212572429591699,0.355083626760563,Zip
76148,ZCTA5 76148,24228,63317,0.3208,6386,1766,679,2016,0.0728908700676903,0.10632633886627,Zip
76155,ZCTA5 76155,4965,49729,0.3955,800,892,215,2016,0.179657603222558,0.26875,Zip
76164,ZCTA5 76164,15612,34092,0.4199,4294,4376,1631,2016,0.280297207276454,0.379832324173265,Zip
76177,ZCTA5 76177,7527,90240,0.3005,1913,196,0,2016,0.0260395908064302,0,Zip
76179,ZCTA5 76179,55052,81325,0.3913,16790,3898,1944,2016,0.0708057836227567,0.115783204288267,Zip
76180,ZCTA5 76180,35872,52109,0.4062,8706,3755,1390,2016,0.10467774308653,0.159660004594533,Zip
76182,ZCTA5 76182,30635,85572,0.3742,7135,1171,468,2016,0.0382242533050433,0.0655921513665032,Zip
76201,ZCTA5 76201,27138,25533,0.5125,2219,7760,714,2016,0.285945906109514,0.321766561514196,Zip
76205,ZCTA5 76205,21219,44223,0.4672,2991,4996,637,2016,0.235449361421368,0.212972250083584,Zip
76207,ZCTA5 76207,13309,57973,0.4091,2587,1794,546,2016,0.134796002704937,0.21105527638191,Zip
76208,ZCTA5 76208,22367,72680,0.3976,5901,2265,913,2016,0.101265256851612,0.154719539061176,Zip
76209,ZCTA5 76209,24921,48558,0.4293,6037,4882,1721,2016,0.195899040969464,0.285075368560543,Zip
76210,ZCTA5 76210,43819,80020,0.3971,11616,2931,673,2016,0.0668887925329195,0.0579373278236915,Zip
76226,ZCTA5 76226,22953,122637,0.4032,6768,397,96,2016,0.0172962140025269,0.0141843971631206,Zip
76227,ZCTA5 76227,27538,85071,0.3477,8228,1369,560,2016,0.0497131236836372,0.0680602819640253,Zip
76234,ZCTA5 76234,15447,59754,0.5154,4087,2134,828,2016,0.138149802550657,0.2025935894299,Zip
76240,ZCTA5 76240,27007,53007,0.447,6297,4976,2157,2016,0.184248528159366,0.342544068604097,Zip
76244,ZCTA5 76244,72474,95274,0.3303,25039,1858,543,2016,0.0256367800866518,0.0216861695754623,Zip
76247,ZCTA5 76247,13191,84918,0.349,3833,789,181,2016,0.0598135092108256,0.0472214975215236,Zip
76248,ZCTA5 76248,38437,116824,0.4036,11077,1500,497,2016,0.0390248978848505,0.0448677439740002,Zip
76249,ZCTA5 76249,7918,79027,0.3516,2139,423,22,2016,0.0534225814599646,0.0102851799906498,Zip
76258,ZCTA5 76258,7041,59929,0.4984,1716,724,203,2016,0.102826303081949,0.118298368298368,Zip
76259,ZCTA5 76259,5163,66927,0.3764,1299,600,119,2016,0.116211504938989,0.0916089299461124,Zip
76262,ZCTA5 76262,33531,102145,0.4573,9394,1681,569,2016,0.0501327130118398,0.0605705769640196,Zip
76266,ZCTA5 76266,15098,70024,0.4408,3816,1063,384,2016,0.0704066763809776,0.10062893081761,Zip
76271,ZCTA5 76271,1671,56607,0.3971,434,133,53,2016,0.0795930580490724,0.122119815668203,Zip
76272,ZCTA5 76272,4462,60000,0.4158,1045,391,91,2016,0.0876288659793814,0.0870813397129187,Zip
76623,ZCTA5 76623,134,55417,0.1939,45,18,12,2016,0.134328358208955,0.266666666666667,Zip
76626,ZCTA5 76626,1352,47639,0.4575,390,232,63,2016,0.171597633136095,0.161538461538462,Zip
76627,ZCTA5 76627,1538,46838,0.3842,409,157,55,2016,0.102080624187256,0.134474327628362,Zip
76636,ZCTA5 76636,1444,47500,0.4339,305,150,52,2016,0.10387811634349,0.170491803278689,Zip
76641,ZCTA5 76641,1767,43824,0.4383,413,390,140,2016,0.220713073005093,0.338983050847458,Zip
76651,ZCTA5 76651,3216,42583,0.4121,715,482,90,2016,0.149875621890547,0.125874125874126,Zip
76652,ZCTA5 76652,1194,37083,0.3976,231,123,0,2016,0.103015075376884,0,Zip
76666,ZCTA5 76666,263,45625,0.4159,69,40,23,2016,0.152091254752852,0.333333333333333,Zip
76670,ZCTA5 76670,1470,48571,0.418,390,208,92,2016,0.141496598639456,0.235897435897436,Zip
75001,ZCTA5 75001,14992,72512,0.4074,2198,1626,409,2019,0.108457844183565,0.186078252957234,Zip
75002,ZCTA5 75002,71253,101429,0.4075,19937,3474,1273,2019,0.0487558418592901,0.063851131062848,Zip
75006,ZCTA5 75006,51642,64462,0.4272,12879,5532,2397,2019,0.107122109910538,0.186116934544608,Zip
75007,ZCTA5 75007,55500,86648,0.3819,11659,3713,937,2019,0.0669009009009009,0.0803670983789347,Zip
75009,ZCTA5 75009,14089,111146,0.4595,4359,552,132,2019,0.0391795017389453,0.0302821748107364,Zip
75010,ZCTA5 75010,30406,85946,0.4121,6342,1898,409,2019,0.0624218904163652,0.0644906969410281,Zip
75013,ZCTA5 75013,42629,130509,0.4078,12399,1479,387,2019,0.034694691407258,0.0312121945318171,Zip
75019,ZCTA5 75019,42888,118740,0.42,11567,1138,418,2019,0.0265342286886775,0.0361372871098816,Zip
75022,ZCTA5 75022,27201,162351,0.3785,8062,820,340,2019,0.0301459505165251,0.0421731580253039,Zip
75023,ZCTA5 75023,50431,90193,0.3932,10417,3268,1049,2019,0.0648014118300252,0.100700777575118,Zip
75024,ZCTA5 75024,43551,102524,0.4265,9784,1696,244,2019,0.0389428486142683,0.0249386753883892,Zip
75025,ZCTA5 75025,53764,118505,0.4173,13600,2114,502,2019,0.0393199910720929,0.0369117647058824,Zip
75028,ZCTA5 75028,47804,127931,0.3587,12810,1179,318,2019,0.0246632080997406,0.024824355971897,Zip
75032,ZCTA5 75032,33080,109080,0.4446,8729,1493,513,2019,0.0451330108827086,0.0587696185130026,Zip
75034,ZCTA5 75034,108525,117707,0.441,31356,4418,1033,2019,0.0407095139368809,0.0329442530935068,Zip
75035,ZCTA5 75035,75485,134636,0.3591,24042,2189,637,2019,0.0289991389017686,0.0264952998918559,Zip
75038,ZCTA5 75038,29990,61692,0.4329,7083,4114,1363,2019,0.137179059686562,0.192432585062826,Zip
75039,ZCTA5 75039,20108,92224,0.3909,3417,740,137,2019,0.0368012731251243,0.0400936494000585,Zip
75040,ZCTA5 75040,62417,63924,0.3643,16819,6717,2592,2019,0.107614912603938,0.154111421606516,Zip
75041,ZCTA5 75041,30880,50395,0.4555,9762,6763,3392,2019,0.219009067357513,0.347469780782627,Zip
75042,ZCTA5 75042,39183,50549,0.4062,11748,7406,3658,2019,0.189010540285328,0.3113721484508,Zip
75043,ZCTA5 75043,62601,63331,0.3933,17278,6404,3035,2019,0.102298685324516,0.175656904734344,Zip
75044,ZCTA5 75044,43292,69254,0.4324,9186,3919,1351,2019,0.0905248082786658,0.147071630742434,Zip
75048,ZCTA5 75048,25598,102096,0.3561,6551,777,189,2019,0.030353933901086,0.0288505571668448,Zip
75050,ZCTA5 75050,43174,58567,0.3937,11934,6333,3062,2019,0.146685505165146,0.256577844813139,Zip
75051,ZCTA5 75051,40923,42922,0.3925,12598,7903,3292,2019,0.193118784057865,0.261311319257025,Zip
75052,ZCTA5 75052,95495,78660,0.3599,26032,6780,2619,2019,0.0709984815958951,0.100606945298095,Zip
75054,ZCTA5 75054,11927,133802,0.2873,3930,573,219,2019,0.0480422570638048,0.0557251908396947,Zip
75056,ZCTA5 75056,60554,89252,0.4202,14704,3679,1511,2019,0.0607556891369687,0.102761153427639,Zip
75057,ZCTA5 75057,14960,57216,0.3692,3888,2020,863,2019,0.135026737967914,0.221965020576132,Zip
75058,ZCTA5 75058,2666,98750,0.4543,723,169,19,2019,0.063390847711928,0.0262793914246196,Zip
75060,ZCTA5 75060,47764,57907,0.4003,14550,7259,3216,2019,0.151976383887447,0.221030927835052,Zip
75061,ZCTA5 75061,54520,49400,0.3944,16521,8792,4032,2019,0.161261922230374,0.244053023424732,Zip
75062,ZCTA5 75062,49306,55392,0.4197,13494,6005,2198,2019,0.121790451466353,0.162887209129984,Zip
75063,ZCTA5 75063,40048,96053,0.4086,10024,2497,509,2019,0.0623501797842589,0.0507781324820431,Zip
75065,ZCTA5 75065,12640,75266,0.3829,2875,1159,155,2019,0.0916930379746836,0.0539130434782609,Zip
75067,ZCTA5 75067,68196,63939,0.374,16686,6878,2628,2019,0.100856355211449,0.157497303128371,Zip
75068,ZCTA5 75068,65991,104692,0.3478,20868,2966,1013,2019,0.0449455228743313,0.048543224075139,Zip
75069,ZCTA5 75069,37892,58106,0.5151,9137,5636,2185,2019,0.148738520004223,0.239137572507388,Zip
75070,ZCTA5 75070,104415,102650,0.3932,30249,3825,1017,2019,0.0366326677201552,0.0336209461469801,Zip
75071,ZCTA5 75071,55570,103982,0.3806,16386,3528,1286,2019,0.0634874932517545,0.0784816306603198,Zip
75074,ZCTA5 75074,52259,70680,0.4349,12617,6356,2607,2019,0.121624983256473,0.206625980819529,Zip
75075,ZCTA5 75075,38283,80603,0.4241,7109,3636,652,2019,0.0949768826894444,0.0917147278098185,Zip
75077,ZCTA5 75077,37102,108687,0.4114,8663,1861,408,2019,0.0501590210770309,0.0470968486667436,Zip
75078,ZCTA5 75078,28803,151066,0.3639,9926,577,120,2019,0.0200326354893588,0.0120894620189402,Zip
75080,ZCTA5 75080,52531,77736,0.4551,11530,7310,1271,2019,0.139155926976452,0.110234171725932,Zip
75081,ZCTA5 75081,40265,77174,0.4038,9294,3929,1611,2019,0.0975785421582019,0.173337637185281,Zip
75082,ZCTA5 75082,23483,118929,0.3916,5255,1093,242,2019,0.0465443086488098,0.0460513796384396,Zip
75087,ZCTA5 75087,35157,103423,0.369,9265,1218,474,2019,0.034644594248656,0.0511602806260119,Zip
75088,ZCTA5 75088,26039,93703,0.3488,5821,1434,456,2019,0.0550712392949038,0.0783370554887476,Zip
75089,ZCTA5 75089,36324,107111,0.3572,9756,2512,923,2019,0.0691553793635062,0.0946084460844608,Zip
75093,ZCTA5 75093,46788,112930,0.482,9948,2309,352,2019,0.0493502607506198,0.035383996783273,Zip
75094,ZCTA5 75094,23239,125990,0.3644,7655,950,154,2019,0.0408795559189294,0.0201175702155454,Zip
75098,ZCTA5 75098,56376,94641,0.3373,16993,3660,1499,2019,0.0649212430821626,0.0882127935032072,Zip
75101,ZCTA5 75101,517,47143,0.333,144,87,19,2019,0.168278529980658,0.131944444444444,Zip
75103,ZCTA5 75103,14530,61083,0.463,3065,1343,333,2019,0.0924294562973159,0.108646003262643,Zip
75104,ZCTA5 75104,49171,73171,0.3967,14402,4865,2162,2019,0.0989404323686726,0.150118039161228,Zip
75105,ZCTA5 75105,161,42212,0.2625,27,4,0,2019,0.0248447204968944,0,Zip
75110,ZCTA5 75110,28558,44906,0.4676,7767,4955,1771,2019,0.173506548077596,0.228015964980044,Zip
75114,ZCTA5 75114,6829,75673,0.409,1802,420,114,2019,0.0615024161663494,0.0632630410654828,Zip
75115,ZCTA5 75115,52916,72084,0.4039,14160,5327,2358,2019,0.100668984806108,0.166525423728814,Zip
75116,ZCTA5 75116,19867,45827,0.3953,5838,3474,1394,2019,0.174862837871848,0.23878040424803,Zip
75119,ZCTA5 75119,28598,60229,0.4016,7507,3930,1733,2019,0.137422197356458,0.230851205541495,Zip
75124,ZCTA5 75124,4255,54432,0.4342,734,515,124,2019,0.121034077555817,0.168937329700272,Zip
75125,ZCTA5 75125,6326,63927,0.3872,1944,928,353,2019,0.146696174517863,0.181584362139918,Zip
75126,ZCTA5 75126,48987,99729,0.3341,15611,2645,906,2019,0.0539939167534244,0.0580360002562296,Zip
75132,ZCTA5 75132,1559,76765,0.2517,456,0,0,2019,0,0,Zip
75134,ZCTA5 75134,21879,54140,0.4019,6817,4503,2367,2019,0.205813794049088,0.347220184832038,Zip
75135,ZCTA5 75135,7363,78580,0.3492,2091,392,137,2019,0.0532391688170583,0.0655188904830225,Zip
75137,ZCTA5 75137,19548,65291,0.4042,4736,1992,720,2019,0.101903007980356,0.152027027027027,Zip
75141,ZCTA5 75141,5782,35707,0.5147,1342,1269,694,2019,0.219474230370114,0.517138599105812,Zip
75142,ZCTA5 75142,19261,55700,0.4357,5306,3369,1441,2019,0.174913036706298,0.271579344138711,Zip
75143,ZCTA5 75143,14510,50390,0.4388,3195,1949,483,2019,0.134321157822192,0.151173708920188,Zip
75146,ZCTA5 75146,19701,60701,0.4111,6028,2020,863,2019,0.102532866351962,0.143165228931652,Zip
75147,ZCTA5 75147,6636,43154,0.5224,1384,1144,378,2019,0.172393007836046,0.273121387283237,Zip
75149,ZCTA5 75149,56473,50648,0.3875,17014,9709,4206,2019,0.171922865794273,0.24720818149759,Zip
75150,ZCTA5 75150,60671,54440,0.3914,17101,7501,2670,2019,0.12363402614099,0.156131220396468,Zip
75152,ZCTA5 75152,5195,67460,0.3957,1790,658,362,2019,0.126660250240616,0.202234636871508,Zip
75154,ZCTA5 75154,40947,78699,0.3936,11436,3701,1398,2019,0.0903851319999023,0.122245540398741,Zip
75155,ZCTA5 75155,3233,53698,0.3728,1059,390,186,2019,0.120630992885865,0.175637393767705,Zip
75156,ZCTA5 75156,16578,47857,0.519,3338,3407,1230,2019,0.205513330920497,0.36848412222888,Zip
75157,ZCTA5 75157,261,40500,0.4762,75,73,31,2019,0.279693486590038,0.413333333333333,Zip
75158,ZCTA5 75158,4191,63750,0.4566,1030,680,243,2019,0.162252445717013,0.235922330097087,Zip
75159,ZCTA5 75159,20098,55712,0.4169,5557,2436,1060,2019,0.121206090158225,0.190750404894727,Zip
75160,ZCTA5 75160,25525,54596,0.4497,6289,4339,1588,2019,0.169990205680705,0.252504372714263,Zip
75161,ZCTA5 75161,6529,58125,0.3866,1365,729,175,2019,0.111655689998468,0.128205128205128,Zip
75164,ZCTA5 75164,633,48656,0.4238,120,89,30,2019,0.140600315955766,0.25,Zip
75165,ZCTA5 75165,45059,69827,0.421,11569,4951,2022,2019,0.109878159746111,0.17477742242199,Zip
75166,ZCTA5 75166,4395,93047,0.3476,1341,84,20,2019,0.0191126279863481,0.0149142431021626,Zip
75167,ZCTA5 75167,12170,104907,0.3615,3187,255,36,2019,0.0209531635168447,0.0112958895513022,Zip
75169,ZCTA5 75169,14142,47674,0.4644,3270,2137,649,2019,0.151110168293028,0.198470948012232,Zip
75172,ZCTA5 75172,4619,44891,0.3329,1284,1242,571,2019,0.268889369993505,0.444704049844237,Zip
75173,ZCTA5 75173,4409,79150,0.3971,1010,355,110,2019,0.0805171240644137,0.108910891089109,Zip
75180,ZCTA5 75180,23941,50278,0.3872,8206,4492,2230,2019,0.187627918633307,0.271752376310017,Zip
75181,ZCTA5 75181,28263,88149,0.3062,8504,1216,405,2019,0.0430244489261579,0.0476246472248354,Zip
75182,ZCTA5 75182,6325,136118,0.3306,1748,308,125,2019,0.0486956521739131,0.0715102974828375,Zip
75189,ZCTA5 75189,29135,90694,0.3636,8578,1364,389,2019,0.0468165436759911,0.0453485660993239,Zip
75201,ZCTA5 75201,17476,97104,0.4884,905,2462,392,2019,0.14087891966125,0.433149171270718,Zip
75202,ZCTA5 75202,2312,79766,0.3979,172,353,96,2019,0.152681660899654,0.558139534883721,Zip
75203,ZCTA5 75203,17367,39285,0.4582,4404,4670,1863,2019,0.268900788852421,0.423024523160763,Zip
75204,ZCTA5 75204,30537,81529,0.4828,2849,4403,1101,2019,0.144185741886891,0.386451386451386,Zip
75205,ZCTA5 75205,24877,156636,0.57,5282,1219,128,2019,0.0490010853398722,0.024233244982961,Zip
75206,ZCTA5 75206,39010,71135,0.4871,5023,5036,1023,2019,0.129095103819533,0.203663149512244,Zip
75207,ZCTA5 75207,7702,87480,0.4433,134,191,0,2019,0.0247987535705012,0,Zip
75208,ZCTA5 75208,29706,63277,0.498,6836,4099,1534,2019,0.137985592136269,0.224400234055003,Zip
75209,ZCTA5 75209,14308,95112,0.5401,2439,900,165,2019,0.0629018730779983,0.0676506765067651,Zip
75210,ZCTA5 75210,8673,28269,0.4613,2844,3017,1208,2019,0.347861178369653,0.424753867791843,Zip
75211,ZCTA5 75211,77570,44893,0.4287,23287,17867,8327,2019,0.230333891968545,0.357581483230987,Zip
75212,ZCTA5 75212,26720,36212,0.4639,8367,6729,2469,2019,0.251833832335329,0.295087845105773,Zip
75214,ZCTA5 75214,34824,89719,0.5272,7265,2866,764,2019,0.0822995635194119,0.105161734342739,Zip
75215,ZCTA5 75215,17818,30865,0.5021,4230,5112,1578,2019,0.286900886743742,0.373049645390071,Zip
75216,ZCTA5 75216,53327,27288,0.5008,15353,17521,6989,2019,0.32855776623474,0.45522047808246,Zip
75217,ZCTA5 75217,89163,40475,0.4086,30652,23809,11194,2019,0.26702780301246,0.365196398277437,Zip
75218,ZCTA5 75218,22529,83851,0.4761,4250,1400,299,2019,0.0621421279240091,0.0703529411764706,Zip
75219,ZCTA5 75219,25120,72559,0.5181,2069,2826,613,2019,0.1125,0.296278395360077,Zip
75220,ZCTA5 75220,42009,47111,0.5713,11984,7179,3245,2019,0.17089195172463,0.270777703604806,Zip
75223,ZCTA5 75223,14941,50286,0.4823,4150,3578,1654,2019,0.239475269392946,0.39855421686747,Zip
75224,ZCTA5 75224,37592,42663,0.4545,11921,8125,3554,2019,0.216136412002554,0.298129351564466,Zip
75225,ZCTA5 75225,21736,161296,0.5499,5577,724,92,2019,0.0333087964666912,0.0164963241886319,Zip
75226,ZCTA5 75226,4579,49115,0.356,590,1507,217,2019,0.329111159641843,0.367796610169492,Zip
75227,ZCTA5 75227,59924,43890,0.4202,19610,12932,6015,2019,0.215806688472065,0.306731259561448,Zip
75228,ZCTA5 75228,73976,42243,0.4458,21082,16071,6919,2019,0.217246133881259,0.32819466843753,Zip
75229,ZCTA5 75229,32322,100144,0.539,8000,2396,881,2019,0.074129076171029,0.110125,Zip
75230,ZCTA5 75230,27489,91596,0.6006,4480,1413,184,2019,0.0514023791334716,0.0410714285714286,Zip
75231,ZCTA5 75231,40371,41806,0.5244,10327,8703,3457,2019,0.215575536895296,0.33475355863271,Zip
75232,ZCTA5 75232,31453,40103,0.4534,8179,7968,2848,2019,0.253330365942835,0.348208827485023,Zip
75233,ZCTA5 75233,17280,51062,0.407,4725,3248,1125,2019,0.187962962962963,0.238095238095238,Zip
75234,ZCTA5 75234,37160,71118,0.4207,8457,2676,927,2019,0.0720129171151776,0.109613338063143,Zip
75235,ZCTA5 75235,18429,48603,0.4264,3251,3736,909,2019,0.202723967659667,0.27960627499231,Zip
75236,ZCTA5 75236,18137,43279,0.4418,5810,2895,1168,2019,0.159618459502674,0.201032702237522,Zip
75237,ZCTA5 75237,21423,27970,0.4745,6562,6824,2697,2019,0.318536152733044,0.411002743066138,Zip
75238,ZCTA5 75238,33049,70593,0.4893,9491,3518,1452,2019,0.106448001452389,0.15298704035402,Zip
75240,ZCTA5 75240,28534,51569,0.4848,8404,5287,2437,2019,0.185287726922268,0.28998096144693,Zip
75241,ZCTA5 75241,31562,32313,0.5262,9224,9204,3500,2019,0.291616500855459,0.379444926279271,Zip
75243,ZCTA5 75243,68308,41786,0.489,17307,15337,6466,2019,0.224527141769632,0.373606055353325,Zip
75244,ZCTA5 75244,13254,95711,0.4607,2435,510,132,2019,0.0384789497510186,0.0542094455852156,Zip
75246,ZCTA5 75246,2760,24803,0.5521,659,1321,533,2019,0.478623188405797,0.808801213960546,Zip
75247,ZCTA5 75247,792,18568,0.4466,0,514,0,2019,0.648989898989899,,Zip
75248,ZCTA5 75248,37373,86938,0.5007,7152,2103,539,2019,0.0562705696625906,0.0753635346756152,Zip
75249,ZCTA5 75249,17649,64246,0.3362,4929,1766,760,2019,0.100062326477421,0.154189490768919,Zip
75251,ZCTA5 75251,2861,69028,0.3466,324,394,80,2019,0.137714085983922,0.246913580246914,Zip
75252,ZCTA5 75252,26867,63053,0.5217,4475,4394,845,2019,0.163546357985633,0.188826815642458,Zip
75253,ZCTA5 75253,23900,48174,0.4032,8714,5528,2404,2019,0.231297071129707,0.275877897635988,Zip
75254,ZCTA5 75254,26929,54122,0.4974,6960,4106,1750,2019,0.152475026922648,0.251436781609195,Zip
75270,ZCTA5 75270,0,,,0,0,0,2019,,,Zip
75287,ZCTA5 75287,55673,52150,0.4762,10745,6189,1861,2019,0.111166992976847,0.173196835737552,Zip
75390,ZCTA5 75390,0,,,0,0,0,2019,,,Zip
75407,ZCTA5 75407,17978,66110,0.3893,5331,1343,525,2019,0.0747024140616309,0.0984805852560495,Zip
75409,ZCTA5 75409,16349,90540,0.3627,5647,1376,575,2019,0.084164169062328,0.101823977333097,Zip
75423,ZCTA5 75423,3110,63107,0.4221,689,413,122,2019,0.132797427652733,0.177068214804064,Zip
75424,ZCTA5 75424,3024,65893,0.388,657,257,145,2019,0.0849867724867725,0.220700152207002,Zip
75442,ZCTA5 75442,9308,73405,0.4,2349,1066,383,2019,0.114525139664804,0.163048105576841,Zip
75452,ZCTA5 75452,4650,57500,0.4278,1291,684,250,2019,0.147096774193548,0.193648334624322,Zip
75454,ZCTA5 75454,10467,108889,0.3342,3400,394,210,2019,0.0376421133084934,0.0617647058823529,Zip
75474,ZCTA5 75474,15017,53468,0.4292,3298,2559,739,2019,0.170406872211494,0.224075197089145,Zip
75490,ZCTA5 75490,2493,80172,0.3637,594,203,74,2019,0.0814279983955074,0.124579124579125,Zip
75491,ZCTA5 75491,5064,78319,0.4138,1228,549,185,2019,0.108412322274882,0.150651465798046,Zip
75495,ZCTA5 75495,8729,81804,0.4274,1911,642,132,2019,0.0735479436361553,0.0690737833594976,Zip
76001,ZCTA5 76001,33748,88135,0.3745,9628,3312,1318,2019,0.0981391489866066,0.136892397174907,Zip
76002,ZCTA5 76002,36460,89512,0.3634,10568,2212,789,2019,0.0606692265496434,0.0746593489780469,Zip
76006,ZCTA5 76006,24684,48116,0.4589,5141,2779,1137,2019,0.112583049748825,0.221163197821436,Zip
76008,ZCTA5 76008,19338,133297,0.3888,5890,736,311,2019,0.0380597786741131,0.0528013582342954,Zip
76009,ZCTA5 76009,20417,59978,0.3913,5880,2919,1312,2019,0.142969094382133,0.22312925170068,Zip
76010,ZCTA5 76010,60097,39073,0.4408,19135,17070,7361,2019,0.284040800705526,0.38468774496995,Zip
76011,ZCTA5 76011,22622,40102,0.4401,5175,5958,2346,2019,0.263371938820617,0.453333333333333,Zip
76012,ZCTA5 76012,25719,65022,0.4733,5362,3398,1107,2019,0.13212022240367,0.206452816113391,Zip
76013,ZCTA5 76013,34203,55166,0.4668,7268,5585,1494,2019,0.163289769903225,0.205558613098514,Zip
76014,ZCTA5 76014,35096,52588,0.3498,9781,5929,2710,2019,0.168936630955095,0.277067784480114,Zip
76015,ZCTA5 76015,16961,57274,0.4128,3744,2274,758,2019,0.134072283473852,0.202457264957265,Zip
76016,ZCTA5 76016,32026,82490,0.4136,6807,2241,618,2019,0.0699743958034097,0.0907888937858087,Zip
76017,ZCTA5 76017,47499,75525,0.3924,11061,4008,1377,2019,0.0843807238047117,0.124491456468674,Zip
76018,ZCTA5 76018,31200,67962,0.3212,8428,2677,1198,2019,0.0858012820512821,0.142145230185097,Zip
76020,ZCTA5 76020,29131,67674,0.4351,6444,2757,720,2019,0.094641447255501,0.111731843575419,Zip
